variable,PIP,trial,df,case
Co,0.01568,547,3,6
Hg,1,547,3,6
Ni,1,547,3,6
Tl,0.02224,547,3,6
Pb,0.0192,547,3,6
Mo,0.01392,547,3,6
Sb,1,547,3,6
Sn,0.9816,547,3,6
As,0.1304,548,3,6
Cd,0.01472,548,3,6
Co,0.04,548,3,6
Hg,1,548,3,6
Ni,1,548,3,6
Tl,0.06176,548,3,6
Pb,0.01664,548,3,6
Mo,0.02896,548,3,6
Sb,1,548,3,6
Sn,0.60192,548,3,6
As,0.014880000000000001,549,3,6
Cd,0.11008,549,3,6
Co,0.02992,549,3,6
Hg,1,549,3,6
Ni,1,549,3,6
Tl,0.01136,549,3,6
Pb,0.04448,549,3,6
Mo,0.05408,549,3,6
Sb,1,549,3,6
Sn,0.99504,549,3,6
As,0.00736,550,3,6
Cd,0.01632,550,3,6
Co,0.06304,550,3,6
Hg,0.99888,550,3,6
Ni,1,550,3,6
Tl,0.01648,550,3,6
Pb,0.03792,550,3,6
Mo,0.06576,550,3,6
Sb,1,550,3,6
Sn,0.9992,550,3,6
As,0.04128,551,3,6
Cd,0.01088,551,3,6
Co,0.0584,551,3,6
Hg,1,551,3,6
Ni,1,551,3,6
Tl,0.00976,551,3,6
Pb,0.05616,551,3,6
Mo,0.01312,551,3,6
Sb,1,551,3,6
Sn,0.96528,551,3,6
As,0.01792,552,3,6
Cd,0.00512,552,3,6
Co,0.03136,552,3,6
Hg,1,552,3,6
Ni,1,552,3,6
Tl,0.00368,552,3,6
Pb,0.00928,552,3,6
Mo,0.01984,552,3,6
Sb,1,552,3,6
Sn,0.11136,552,3,6
As,0.21136,553,3,6
Cd,0.1144,553,3,6
Co,0.0072,553,3,6
Hg,0.99968,553,3,6
Ni,1,553,3,6
Tl,0.00816,553,3,6
Pb,0.03264,553,3,6
Mo,0.0176,553,3,6
Sb,1,553,3,6
Sn,0.50272,553,3,6
As,0.03744,554,3,6
Cd,0.00608,554,3,6
Co,0.04208,554,3,6
Hg,1,554,3,6
Ni,1,554,3,6
Tl,0.00416,554,3,6
Pb,0.01104,554,3,6
Mo,0.16592,554,3,6
Sb,1,554,3,6
Sn,1,554,3,6
As,0.13824,555,2,6
Cd,0.19872,555,2,6
Co,0.01952,555,2,6
Hg,1,555,2,6
Ni,1,555,2,6
Tl,0.05328,555,2,6
Pb,0.04608,555,2,6
Mo,0.0248,555,2,6
Sb,1,555,2,6
Sn,0.85008,555,2,6
As,0.00464,556,3,6
Cd,0.0112,556,3,6
Co,0.00608,556,3,6
Hg,0.99984,556,3,6
Ni,1,556,3,6
Tl,0.01104,556,3,6
Pb,0.1312,556,3,6
Mo,0.0232,556,3,6
Sb,1,556,3,6
Sn,1,556,3,6
As,0.2368,557,3,6
Cd,0.01216,557,3,6
Co,0.11312,557,3,6
Hg,1,557,3,6
Ni,1,557,3,6
Tl,0.01952,557,3,6
Pb,0.01952,557,3,6
Mo,0.04528,557,3,6
Sb,1,557,3,6
Sn,0.97088,557,3,6
As,0.00832,558,4,6
Cd,0.00752,558,4,6
Co,0.04656,558,4,6
Hg,0.99984,558,4,6
Ni,1,558,4,6
Tl,0.01104,558,4,6
Pb,6.4e-4,558,4,6
Mo,0.00336,558,4,6
Sb,1,558,4,6
Sn,0.00384,558,4,6
As,0.02176,559,2,6
Cd,0.01984,559,2,6
Co,0.02496,559,2,6
Hg,0.99888,559,2,6
Ni,0.99984,559,2,6
Tl,0.03296,559,2,6
Pb,0.17584,559,2,6
Mo,0.0648,559,2,6
Sb,1,559,2,6
Sn,0.6856,559,2,6
As,0.0152,560,2,6
Cd,0.0128,560,2,6
Co,0.01952,560,2,6
Hg,0.97776,560,2,6
Ni,1,560,2,6
Tl,0.04448,560,2,6
Pb,0.02784,560,2,6
Mo,0.03632,560,2,6
Sb,1,560,2,6
Sn,0.61344,560,2,6
As,0.0192,561,3,6
Cd,0.228,561,3,6
Co,0.02384,561,3,6
Hg,0.98912,561,3,6
Ni,1,561,3,6
Tl,0.16432,561,3,6
Pb,0.08096,561,3,6
Mo,0.0496,561,3,6
Sb,1,561,3,6
Sn,0.07504,561,3,6
As,0.0048,562,4,6
Cd,0.00112,562,4,6
Co,0.00208,562,4,6
Hg,1,562,4,6
Ni,1,562,4,6
Tl,0.00224,562,4,6
Pb,0.00112,562,4,6
Mo,0.00672,562,4,6
Sb,1,562,4,6
Sn,0.01744,562,4,6
As,0.01968,563,3,6
Cd,0.13328,563,3,6
Co,0.04128,563,3,6
Hg,1,563,3,6
Ni,1,563,3,6
Tl,0.0064,563,3,6
Pb,0.03296,563,3,6
Mo,0.00624,563,3,6
Sb,1,563,3,6
Sn,0.99216,563,3,6
As,0.0064,564,4,6
Cd,0.61104,564,4,6
Co,0.00208,564,4,6
Hg,0.99936,564,4,6
Ni,1,564,4,6
Tl,6.4e-4,564,4,6
Pb,0.00224,564,4,6
Mo,0.17744,564,4,6
Sb,1,564,4,6
Sn,0.9784,564,4,6
As,0.00432,565,4,6
Cd,0.0016,565,4,6
Co,0.00416,565,4,6
Hg,1,565,4,6
Ni,1,565,4,6
Tl,0.00336,565,4,6
Pb,0.00208,565,4,6
Mo,0.00256,565,4,6
Sb,1,565,4,6
Sn,0.0248,565,4,6
As,0.00544,566,4,6
Cd,0.00496,566,4,6
Co,0.01376,566,4,6
Hg,1,566,4,6
Ni,1,566,4,6
Tl,0.1568,566,4,6
Pb,0.00432,566,4,6
Mo,0.01536,566,4,6
Sb,1,566,4,6
Sn,0.99792,566,4,6
As,0.00448,567,3,6
Cd,0.00432,567,3,6
Co,0.00768,567,3,6
Hg,1,567,3,6
Ni,1,567,3,6
Tl,0.02944,567,3,6
Pb,0.00464,567,3,6
Mo,0.00832,567,3,6
Sb,1,567,3,6
Sn,0.1624,567,3,6
As,0.00288,568,4,6
Cd,0.00304,568,4,6
Co,0.01088,568,4,6
Hg,0.99968,568,4,6
Ni,1,568,4,6
Tl,6.4e-4,568,4,6
Pb,6.4e-4,568,4,6
Mo,0.00128,568,4,6
Sb,1,568,4,6
Sn,0.01024,568,4,6
As,0.0488,569,3,6
Cd,0.22464,569,3,6
Co,0.35264,569,3,6
Hg,1,569,3,6
Ni,1,569,3,6
Tl,0.00528,569,3,6
Pb,0.0216,569,3,6
Mo,0.0152,569,3,6
Sb,1,569,3,6
Sn,0.07968,569,3,6
As,0.02496,570,4,6
Cd,0.00176,570,4,6
Co,0.0024,570,4,6
Hg,1,570,4,6
Ni,1,570,4,6
Tl,0.11568,570,4,6
Pb,0.00224,570,4,6
Mo,0.06112,570,4,6
Sb,1,570,4,6
Sn,0.99584,570,4,6
As,0.45072,571,2,6
Cd,0.04112,571,2,6
Co,0.04352,571,2,6
Hg,1,571,2,6
Ni,1,571,2,6
Tl,0.03072,571,2,6
Pb,0.04624,571,2,6
Mo,0.02752,571,2,6
Sb,1,571,2,6
Sn,0.85392,571,2,6
As,0.30624,572,3,6
Cd,0.01456,572,3,6
Co,0.01904,572,3,6
Hg,0.28112,572,3,6
Ni,1,572,3,6
Tl,0.02448,572,3,6
Pb,0.02224,572,3,6
Mo,0.12048,572,3,6
Sb,1,572,3,6
Sn,0.80048,572,3,6
As,0.7544,573,2,6
Cd,0.73376,573,2,6
Co,0.0216,573,2,6
Hg,1,573,2,6
Ni,1,573,2,6
Tl,0.02144,573,2,6
Pb,0.0216,573,2,6
Mo,0.01696,573,2,6
Sb,1,573,2,6
Sn,0.85136,573,2,6
As,0.036,574,3,6
Cd,0.0144,574,3,6
Co,0.01712,574,3,6
Hg,1,574,3,6
Ni,1,574,3,6
Tl,0.01792,574,3,6
Pb,0.01744,574,3,6
Mo,0.07376,574,3,6
Sb,1,574,3,6
Sn,0.57952,574,3,6
As,0.31136,575,3,6
Cd,0.27008,575,3,6
Co,0.03808,575,3,6
Hg,1,575,3,6
Ni,1,575,3,6
Tl,0.03792,575,3,6
Pb,0.03008,575,3,6
Mo,0.01728,575,3,6
Sb,1,575,3,6
Sn,0.70032,575,3,6
As,0.00224,576,3,6
Cd,0.00784,576,3,6
Co,0.01616,576,3,6
Hg,0.99984,576,3,6
Ni,1,576,3,6
Tl,0.0144,576,3,6
Pb,0.00736,576,3,6
Mo,0.0056,576,3,6
Sb,1,576,3,6
Sn,0.02416,576,3,6
As,0.12768,577,2,6
Cd,0.00624,577,2,6
Co,0.00752,577,2,6
Hg,0.8384,577,2,6
Ni,0.99872,577,2,6
Tl,0.00704,577,2,6
Pb,0.00992,577,2,6
Mo,0.00832,577,2,6
Sb,1,577,2,6
Sn,0.52128,577,2,6
As,0.00432,578,3,6
Cd,0.01472,578,3,6
Co,0.00768,578,3,6
Hg,1,578,3,6
Ni,1,578,3,6
Tl,0.00288,578,3,6
Pb,0.01328,578,3,6
Mo,0.00992,578,3,6
Sb,1,578,3,6
Sn,0.99824,578,3,6
As,0.01072,579,3,6
Cd,0.2824,579,3,6
Co,0.02208,579,3,6
Hg,1,579,3,6
Ni,0.99984,579,3,6
Tl,0.0272,579,3,6
Pb,0.21536,579,3,6
Mo,0.02368,579,3,6
Sb,1,579,3,6
Sn,0.99952,579,3,6
As,0.0264,580,2,6
Cd,0.03072,580,2,6
Co,0.0976,580,2,6
Hg,0.99968,580,2,6
Ni,1,580,2,6
Tl,0.07232,580,2,6
Pb,0.03136,580,2,6
Mo,0.03024,580,2,6
Sb,1,580,2,6
Sn,0.98752,580,2,6
As,0.17744,581,3,6
Cd,0.0976,581,3,6
Co,0.03824,581,3,6
Hg,0.99776,581,3,6
Ni,1,581,3,6
Tl,0.0112,581,3,6
Pb,0.00976,581,3,6
Mo,0.01888,581,3,6
Sb,1,581,3,6
Sn,0.3168,581,3,6
As,0.17728,582,2,6
Cd,0.05248,582,2,6
Co,0.14784,582,2,6
Hg,1,582,2,6
Ni,0.99984,582,2,6
Tl,0.02352,582,2,6
Pb,0.02176,582,2,6
Mo,0.0232,582,2,6
Sb,1,582,2,6
Sn,0.74432,582,2,6
As,0.02864,583,3,6
Cd,0.0952,583,3,6
Co,0.0208,583,3,6
Hg,1,583,3,6
Ni,1,583,3,6
Tl,0.01152,583,3,6
Pb,0.01792,583,3,6
Mo,0.03152,583,3,6
Sb,1,583,3,6
Sn,0.19472,583,3,6
As,0.01072,584,3,6
Cd,0.00304,584,3,6
Co,0.00576,584,3,6
Hg,0.99968,584,3,6
Ni,1,584,3,6
Tl,0.00448,584,3,6
Pb,0.01664,584,3,6
Mo,0.028,584,3,6
Sb,1,584,3,6
Sn,0.01072,584,3,6
As,0.05904,585,2,6
Cd,0.04544,585,2,6
Co,0.31104,585,2,6
Hg,1,585,2,6
Ni,0.9528,585,2,6
Tl,0.0296,585,2,6
Pb,0.03248,585,2,6
Mo,0.036,585,2,6
Sb,1,585,2,6
Sn,0.96288,585,2,6
As,0.44912,586,3,6
Cd,0.22272,586,3,6
Co,0.05088,586,3,6
Hg,0.99536,586,3,6
Ni,1,586,3,6
Tl,0.04208,586,3,6
Pb,0.62,586,3,6
Mo,0.2936,586,3,6
Sb,1,586,3,6
Sn,0.0408,586,3,6
As,0.0344,587,2,6
Cd,0.07152,587,2,6
Co,0.03344,587,2,6
Hg,1,587,2,6
Ni,1,587,2,6
Tl,0.08896,587,2,6
Pb,0.07328,587,2,6
Mo,0.03264,587,2,6
Sb,1,587,2,6
Sn,0.74224,587,2,6
As,0.424,588,4,6
Cd,0.00752,588,4,6
Co,0.02736,588,4,6
Hg,1,588,4,6
Ni,1,588,4,6
Tl,0.00544,588,4,6
Pb,0.0064,588,4,6
Mo,0.00704,588,4,6
Sb,1,588,4,6
Sn,0.95264,588,4,6
As,0.03648,589,3,6
Cd,0.30192,589,3,6
Co,0.01616,589,3,6
Hg,1,589,3,6
Ni,1,589,3,6
Tl,0.01712,589,3,6
Pb,0.01552,589,3,6
Mo,0.02608,589,3,6
Sb,1,589,3,6
Sn,0.76944,589,3,6
As,0.01008,590,3,6
Cd,0.00816,590,3,6
Co,0.01984,590,3,6
Hg,1,590,3,6
Ni,1,590,3,6
Tl,0.01184,590,3,6
Pb,0.02512,590,3,6
Mo,0.02944,590,3,6
Sb,1,590,3,6
Sn,0.34256,590,3,6
As,0.1208,591,3,6
Cd,0.01376,591,3,6
Co,0.01072,591,3,6
Hg,1,591,3,6
Ni,1,591,3,6
Tl,0.04112,591,3,6
Pb,0.05136,591,3,6
Mo,0.01648,591,3,6
Sb,1,591,3,6
Sn,0.98928,591,3,6
As,0.01648,592,3,6
Cd,0.02576,592,3,6
Co,0.0384,592,3,6
Hg,0.99984,592,3,6
Ni,1,592,3,6
Tl,0.00864,592,3,6
Pb,0.03088,592,3,6
Mo,0.00896,592,3,6
Sb,0.99952,592,3,6
Sn,0.88192,592,3,6
As,0.02016,593,4,6
Cd,0.0184,593,4,6
Co,0.00768,593,4,6
Hg,1,593,4,6
Ni,1,593,4,6
Tl,0.00144,593,4,6
Pb,0.01648,593,4,6
Mo,0.0072,593,4,6
Sb,1,593,4,6
Sn,0.37648,593,4,6
As,0.00768,594,3,6
Cd,0.08176,594,3,6
Co,0.03584,594,3,6
Hg,0.99984,594,3,6
Ni,1,594,3,6
Tl,0.03088,594,3,6
Pb,0.01152,594,3,6
Mo,0.0136,594,3,6
Sb,1,594,3,6
Sn,0.98512,594,3,6
As,0.01456,595,3,6
Cd,0.03568,595,3,6
Co,0.01888,595,3,6
Hg,1,595,3,6
Ni,1,595,3,6
Tl,0.008,595,3,6
Pb,0.0128,595,3,6
Mo,0.03008,595,3,6
Sb,1,595,3,6
Sn,0.08272,595,3,6
As,0.00848,596,3,6
Cd,0.02256,596,3,6
Co,0.00496,596,3,6
Hg,1,596,3,6
Ni,1,596,3,6
Tl,0.004,596,3,6
Pb,0.00688,596,3,6
Mo,0.00672,596,3,6
Sb,1,596,3,6
Sn,0.99424,596,3,6
As,0.66208,597,4,6
Cd,0.0136,597,4,6
Co,0.06736,597,4,6
Hg,1,597,4,6
Ni,1,597,4,6
Tl,0.00112,597,4,6
Pb,0.00256,597,4,6
Mo,0.00368,597,4,6
Sb,1,597,4,6
Sn,0.99664,597,4,6
As,0.02384,598,2,6
Cd,0.028,598,2,6
Co,0.02368,598,2,6
Hg,1,598,2,6
Ni,1,598,2,6
Tl,0.01792,598,2,6
Pb,0.05216,598,2,6
Mo,0.02192,598,2,6
Sb,1,598,2,6
Sn,0.89808,598,2,6
As,0.02512,599,3,6
Cd,0.01408,599,3,6
Co,0.01344,599,3,6
Hg,1,599,3,6
Ni,1,599,3,6
Tl,0.07408,599,3,6
Pb,0.03664,599,3,6
Mo,0.16624,599,3,6
Sb,1,599,3,6
Sn,0.75248,599,3,6
As,0.01376,600,2,6
Cd,0.01952,600,2,6
Co,0.02192,600,2,6
Hg,1,600,2,6
Ni,0.9984,600,2,6
Tl,0.0112,600,2,6
Pb,0.01104,600,2,6
Mo,0.12112,600,2,6
Sb,1,600,2,6
Sn,0.9904,600,2,6
As,0.03472,601,3,7
Cd,0.0224,601,3,7
Co,0.0744,601,3,7
Hg,1,601,3,7
Ni,1,601,3,7
Tl,0.00496,601,3,7
Pb,0.00672,601,3,7
Mo,0.01168,601,3,7
Sb,1,601,3,7
Sn,0.99824,601,3,7
As,0.96992,602,2,7
Cd,0.96704,602,2,7
Co,0.05088,602,2,7
Hg,1,602,2,7
Ni,1,602,2,7
Tl,0.01824,602,2,7
Pb,0.0464,602,2,7
Mo,0.03248,602,2,7
Sb,1,602,2,7
Sn,0.16352,602,2,7
As,0.13856,603,3,7
Cd,0.16496,603,3,7
Co,0.0152,603,3,7
Hg,0.99264,603,3,7
Ni,1,603,3,7
Tl,0.03728,603,3,7
Pb,0.21424,603,3,7
Mo,0.01792,603,3,7
Sb,1,603,3,7
Sn,0.99712,603,3,7
As,0.68336,604,3,7
Cd,0.90992,604,3,7
Co,0.01984,604,3,7
Hg,0.99984,604,3,7
Ni,1,604,3,7
Tl,0.02176,604,3,7
Pb,0.01504,604,3,7
Mo,0.03392,604,3,7
Sb,1,604,3,7
Sn,0.92416,604,3,7
As,0.02224,605,4,7
Cd,0.03888,605,4,7
Co,0.00528,605,4,7
Hg,1,605,4,7
Ni,1,605,4,7
Tl,0.00496,605,4,7
Pb,0.0096,605,4,7
Mo,0.0056,605,4,7
Sb,1,605,4,7
Sn,0.9872,605,4,7
As,0.17216,606,3,7
Cd,0.02256,606,3,7
Co,0.28704,606,3,7
Hg,1,606,3,7
Ni,0.99984,606,3,7
Tl,0.11872,606,3,7
Pb,0.10192,606,3,7
Mo,0.07056,606,3,7
Sb,1,606,3,7
Sn,0.98576,606,3,7
As,0.83008,607,2,7
Cd,0.83472,607,2,7
Co,0.03632,607,2,7
Hg,1,607,2,7
Ni,1,607,2,7
Tl,0.06512,607,2,7
Pb,0.15264,607,2,7
Mo,0.03472,607,2,7
Sb,1,607,2,7
Sn,0.74784,607,2,7
As,0.01392,608,4,7
Cd,0.0728,608,4,7
Co,0.15488,608,4,7
Hg,1,608,4,7
Ni,1,608,4,7
Tl,0.00512,608,4,7
Pb,0.0088,608,4,7
Mo,0.04,608,4,7
Sb,1,608,4,7
Sn,0.0104,608,4,7
As,0.93312,609,2,7
Cd,0.90048,609,2,7
Co,0.0152,609,2,7
Hg,1,609,2,7
Ni,1,609,2,7
Tl,0.04656,609,2,7
Pb,0.41424,609,2,7
Mo,0.09392,609,2,7
Sb,1,609,2,7
Sn,0.9408,609,2,7
As,0.9968,610,3,7
Cd,0.99568,610,3,7
Co,0.0264,610,3,7
Hg,1,610,3,7
Ni,1,610,3,7
Tl,0.02512,610,3,7
Pb,0.04848,610,3,7
Mo,0.0456,610,3,7
Sb,1,610,3,7
Sn,0.99552,610,3,7
As,1,611,2,7
Cd,1,611,2,7
Co,0.62032,611,2,7
Hg,1,611,2,7
Ni,0.9008,611,2,7
Tl,0.02384,611,2,7
Pb,0.0416,611,2,7
Mo,0.02896,611,2,7
Sb,1,611,2,7
Sn,0.99872,611,2,7
As,0.98864,612,2,7
Cd,0.0264,612,2,7
Co,0.05056,612,2,7
Hg,0.97376,612,2,7
Ni,1,612,2,7
Tl,0.23344,612,2,7
Pb,0.02112,612,2,7
Mo,0.02016,612,2,7
Sb,1,612,2,7
Sn,0.4352,612,2,7
As,0.02848,613,3,7
Cd,0.03488,613,3,7
Co,0.01776,613,3,7
Hg,1,613,3,7
Ni,1,613,3,7
Tl,0.01264,613,3,7
Pb,0.00272,613,3,7
Mo,0.0056,613,3,7
Sb,1,613,3,7
Sn,0.884,613,3,7
As,0.34992,614,2,7
Cd,0.05632,614,2,7
Co,0.048,614,2,7
Hg,1,614,2,7
Ni,1,614,2,7
Tl,0.0296,614,2,7
Pb,0.02992,614,2,7
Mo,0.05104,614,2,7
Sb,1,614,2,7
Sn,0.99632,614,2,7
As,0.98784,615,2,7
Cd,0.98432,615,2,7
Co,0.07744,615,2,7
Hg,1,615,2,7
Ni,1,615,2,7
Tl,0.04048,615,2,7
Pb,0.03328,615,2,7
Mo,0.03616,615,2,7
Sb,1,615,2,7
Sn,0.99344,615,2,7
As,0.9416,616,2,7
Cd,0.96576,616,2,7
Co,0.024,616,2,7
Hg,1,616,2,7
Ni,1,616,2,7
Tl,0.06128,616,2,7
Pb,0.61296,616,2,7
Mo,0.22448,616,2,7
Sb,1,616,2,7
Sn,0.1104,616,2,7
As,0.00736,617,4,7
Cd,0.01248,617,4,7
Co,0.0912,617,4,7
Hg,0.99936,617,4,7
Ni,0.9928,617,4,7
Tl,0.00448,617,4,7
Pb,0.02448,617,4,7
Mo,0.00432,617,4,7
Sb,1,617,4,7
Sn,0.04016,617,4,7
As,0.00576,618,3,7
Cd,0.0048,618,3,7
Co,0.0184,618,3,7
Hg,1,618,3,7
Ni,1,618,3,7
Tl,0.01424,618,3,7
Pb,0.01552,618,3,7
Mo,0.00496,618,3,7
Sb,1,618,3,7
Sn,0.4624,618,3,7
As,0.05392,619,3,7
Cd,0.00992,619,3,7
Co,0.01216,619,3,7
Hg,0.99824,619,3,7
Ni,1,619,3,7
Tl,0.00464,619,3,7
Pb,0.00784,619,3,7
Mo,0.00176,619,3,7
Sb,1,619,3,7
Sn,0.01296,619,3,7
As,0.112,620,3,7
Cd,0.14944,620,3,7
Co,0.02224,620,3,7
Hg,0.99952,620,3,7
Ni,0.99808,620,3,7
Tl,0.02624,620,3,7
Pb,0.03504,620,3,7
Mo,0.01472,620,3,7
Sb,1,620,3,7
Sn,0.96592,620,3,7
As,0.71408,621,2,7
Cd,0.74208,621,2,7
Co,0.00848,621,2,7
Hg,1,621,2,7
Ni,1,621,2,7
Tl,0.05184,621,2,7
Pb,0.4272,621,2,7
Mo,0.01712,621,2,7
Sb,1,621,2,7
Sn,0.93616,621,2,7
As,0.02656,622,2,7
Cd,0.01888,622,2,7
Co,0.0176,622,2,7
Hg,1,622,2,7
Ni,1,622,2,7
Tl,0.05232,622,2,7
Pb,0.03712,622,2,7
Mo,0.02464,622,2,7
Sb,1,622,2,7
Sn,0.99968,622,2,7
As,0.99952,623,2,7
Cd,0.36416,623,2,7
Co,0.39744,623,2,7
Hg,0.99776,623,2,7
Ni,0.99984,623,2,7
Tl,0.07504,623,2,7
Pb,0.03344,623,2,7
Mo,0.09584,623,2,7
Sb,1,623,2,7
Sn,0.0624,623,2,7
As,0.00224,624,3,7
Cd,0.0296,624,3,7
Co,0.03136,624,3,7
Hg,1,624,3,7
Ni,1,624,3,7
Tl,0.0184,624,3,7
Pb,0.01008,624,3,7
Mo,0.06224,624,3,7
Sb,1,624,3,7
Sn,0.3904,624,3,7
As,0.03248,625,4,7
Cd,0.00384,625,4,7
Co,0.06432,625,4,7
Hg,1,625,4,7
Ni,0.99904,625,4,7
Tl,0.00272,625,4,7
Pb,0.00784,625,4,7
Mo,0.01952,625,4,7
Sb,1,625,4,7
Sn,0.0248,625,4,7
As,0.97552,626,2,7
Cd,0.96416,626,2,7
Co,0.032,626,2,7
Hg,0.99984,626,2,7
Ni,1,626,2,7
Tl,0.03696,626,2,7
Pb,0.1712,626,2,7
Mo,0.04336,626,2,7
Sb,1,626,2,7
Sn,0.46768,626,2,7
As,0.95328,627,2,7
Cd,0.94848,627,2,7
Co,0.05056,627,2,7
Hg,1,627,2,7
Ni,1,627,2,7
Tl,0.0304,627,2,7
Pb,0.09248,627,2,7
Mo,0.05248,627,2,7
Sb,1,627,2,7
Sn,1,627,2,7
As,0.0488,628,3,7
Cd,0.05248,628,3,7
Co,0.0376,628,3,7
Hg,0.99904,628,3,7
Ni,1,628,3,7
Tl,0.0672,628,3,7
Pb,0.02864,628,3,7
Mo,0.02256,628,3,7
Sb,1,628,3,7
Sn,0.87904,628,3,7
As,0.02592,629,2,7
Cd,0.02848,629,2,7
Co,0.11216,629,2,7
Hg,1,629,2,7
Ni,0.99792,629,2,7
Tl,0.05696,629,2,7
Pb,0.01344,629,2,7
Mo,0.22208,629,2,7
Sb,1,629,2,7
Sn,0.99872,629,2,7
As,0.00272,630,3,7
Cd,0.00976,630,3,7
Co,0.00416,630,3,7
Hg,1,630,3,7
Ni,1,630,3,7
Tl,0.01456,630,3,7
Pb,0.00272,630,3,7
Mo,0.00512,630,3,7
Sb,1,630,3,7
Sn,0.02256,630,3,7
As,1,631,2,7
Cd,1,631,2,7
Co,0.01584,631,2,7
Hg,1,631,2,7
Ni,1,631,2,7
Tl,0.21584,631,2,7
Pb,0.0216,631,2,7
Mo,0.08336,631,2,7
Sb,1,631,2,7
Sn,0.0528,631,2,7
As,0.64864,632,3,7
Cd,0.0656,632,3,7
Co,0.01904,632,3,7
Hg,1,632,3,7
Ni,1,632,3,7
Tl,0.01472,632,3,7
Pb,0.04624,632,3,7
Mo,0.20576,632,3,7
Sb,1,632,3,7
Sn,0.99904,632,3,7
As,0.05936,633,3,7
Cd,0.07632,633,3,7
Co,0.03472,633,3,7
Hg,1,633,3,7
Ni,1,633,3,7
Tl,0.01504,633,3,7
Pb,0.9176,633,3,7
Mo,0.01808,633,3,7
Sb,1,633,3,7
Sn,0.80432,633,3,7
As,0.97392,634,2,7
Cd,0.95248,634,2,7
Co,0.09456,634,2,7
Hg,1,634,2,7
Ni,0.99936,634,2,7
Tl,0.04384,634,2,7
Pb,0.05152,634,2,7
Mo,0.03632,634,2,7
Sb,1,634,2,7
Sn,0.75072,634,2,7
As,1,635,2,7
Cd,0.99968,635,2,7
Co,0.03168,635,2,7
Hg,1,635,2,7
Ni,1,635,2,7
Tl,0.08288,635,2,7
Pb,0.08064,635,2,7
Mo,0.02608,635,2,7
Sb,1,635,2,7
Sn,0.92768,635,2,7
As,0.97744,636,3,7
Cd,0.96272,636,3,7
Co,0.05008,636,3,7
Hg,1,636,3,7
Ni,1,636,3,7
Tl,0.01328,636,3,7
Pb,0.01696,636,3,7
Mo,0.02784,636,3,7
Sb,1,636,3,7
Sn,0.05568,636,3,7
As,0.17584,637,3,7
Cd,0.1448,637,3,7
Co,0.00816,637,3,7
Hg,1,637,3,7
Ni,1,637,3,7
Tl,0.01888,637,3,7
Pb,0.02016,637,3,7
Mo,0.0064,637,3,7
Sb,1,637,3,7
Sn,0.56624,637,3,7
As,0.9816,638,2,7
Cd,0.98528,638,2,7
Co,0.16608,638,2,7
Hg,1,638,2,7
Ni,1,638,2,7
Tl,0.014880000000000001,638,2,7
Pb,0.28128,638,2,7
Mo,0.05392,638,2,7
Sb,1,638,2,7
Sn,0.99984,638,2,7
As,0.96688,639,2,7
Cd,0.89472,639,2,7
Co,0.08,639,2,7
Hg,0.99984,639,2,7
Ni,1,639,2,7
Tl,0.03776,639,2,7
Pb,0.05616,639,2,7
Mo,0.02736,639,2,7
Sb,1,639,2,7
Sn,0.16368,639,2,7
As,0.15008,640,2,7
Cd,0.28368,640,2,7
Co,0.04624,640,2,7
Hg,0.99888,640,2,7
Ni,1,640,2,7
Tl,0.05152,640,2,7
Pb,0.08704,640,2,7
Mo,0.03888,640,2,7
Sb,1,640,2,7
Sn,0.99888,640,2,7
As,0.01584,641,3,7
Cd,0.06704,641,3,7
Co,0.2352,641,3,7
Hg,0.99776,641,3,7
Ni,1,641,3,7
Tl,0.00816,641,3,7
Pb,0.01232,641,3,7
Mo,0.02048,641,3,7
Sb,1,641,3,7
Sn,0.41136,641,3,7
As,1,642,2,7
Cd,0.99936,642,2,7
Co,0.05904,642,2,7
Hg,0.98976,642,2,7
Ni,1,642,2,7
Tl,0.02384,642,2,7
Pb,0.10736,642,2,7
Mo,0.02928,642,2,7
Sb,1,642,2,7
Sn,0.73696,642,2,7
As,0.00704,643,4,7
Cd,0.00464,643,4,7
Co,0.01696,643,4,7
Hg,1,643,4,7
Ni,1,643,4,7
Tl,0.0024,643,4,7
Pb,0.01952,643,4,7
Mo,0.00208,643,4,7
Sb,1,643,4,7
Sn,0.68736,643,4,7
As,0.03216,644,3,7
Cd,0.31504,644,3,7
Co,0.03408,644,3,7
Hg,1,644,3,7
Ni,1,644,3,7
Tl,0.02432,644,3,7
Pb,0.0224,644,3,7
Mo,0.08192,644,3,7
Sb,1,644,3,7
Sn,0.58,644,3,7
As,0.05088,645,3,7
Cd,0.01232,645,3,7
Co,0.02016,645,3,7
Hg,0.9992,645,3,7
Ni,1,645,3,7
Tl,0.0648,645,3,7
Pb,0.08192,645,3,7
Mo,0.01296,645,3,7
Sb,1,645,3,7
Sn,0.0384,645,3,7
As,0.86736,646,4,7
Cd,0.10864,646,4,7
Co,0.06048,646,4,7
Hg,1,646,4,7
Ni,1,646,4,7
Tl,0.02576,646,4,7
Pb,0.05648,646,4,7
Mo,0.00944,646,4,7
Sb,1,646,4,7
Sn,0.99584,646,4,7
As,0.00304,647,4,7
Cd,0.00256,647,4,7
Co,0.00176,647,4,7
Hg,1,647,4,7
Ni,1,647,4,7
Tl,0.00192,647,4,7
Pb,0.00528,647,4,7
