variable,PIP,df,race,trial,case
Hg,0.4488,4,4,63,1
Ni,0.94944,4,4,63,1
Tl,0.03952,4,4,63,1
Pb,0.10704,4,4,63,1
Mo,0.02064,4,4,63,1
Sb,0.93008,4,4,63,1
Sn,0.22656,4,4,63,1
As,0.01184,3,5,63,1
Cd,0.00352,3,5,63,1
Co,0.02048,3,5,63,1
Hg,0.9992,3,5,63,1
Ni,1,3,5,63,1
Tl,0.01248,3,5,63,1
Pb,0.00448,3,5,63,1
Mo,0.02496,3,5,63,1
Sb,0.71472,3,5,63,1
Sn,0.0968,3,5,63,1
As,0.088,2,6,63,1
Cd,0.03456,2,6,63,1
Co,0.10704,2,6,63,1
Hg,0.29744,2,6,63,1
Ni,0.68432,2,6,63,1
Tl,0.19264,2,6,63,1
Pb,0.04816,2,6,63,1
Mo,0.0648,2,6,63,1
Sb,0.99696,2,6,63,1
Sn,0.08512,2,6,63,1
As,0.02432,2,1,64,1
Cd,0.48544,2,1,64,1
Co,0.63104,2,1,64,1
Hg,0.01984,2,1,64,1
Ni,0.45856,2,1,64,1
Tl,0.03728,2,1,64,1
Pb,0.05456,2,1,64,1
Mo,0.01936,2,1,64,1
Sb,0.0712,2,1,64,1
Sn,0.0272,2,1,64,1
As,0.02048,4,2,64,1
Cd,0.00976,4,2,64,1
Co,0.01728,4,2,64,1
Hg,0.97424,4,2,64,1
Ni,0.11616,4,2,64,1
Tl,0.02272,4,2,64,1
Pb,0.01744,4,2,64,1
Mo,0.03152,4,2,64,1
Sb,0.66288,4,2,64,1
Sn,0.02,4,2,64,1
As,0.15312,3,3,64,1
Cd,0.06272,3,3,64,1
Co,0.01712,3,3,64,1
Hg,0.05872,3,3,64,1
Ni,0.99808,3,3,64,1
Tl,0.02784,3,3,64,1
Pb,0.24592,3,3,64,1
Mo,0.01888,3,3,64,1
Sb,0.2216,3,3,64,1
Sn,0.03632,3,3,64,1
As,0.0592,2,4,64,1
Cd,0.0304,2,4,64,1
Co,0.02016,2,4,64,1
Hg,0.89728,2,4,64,1
Ni,0.99392,2,4,64,1
Tl,0.01104,2,4,64,1
Pb,0.00784,2,4,64,1
Mo,0.00976,2,4,64,1
Sb,1,2,4,64,1
Sn,0.06064,2,4,64,1
As,0.02464,3,5,64,1
Cd,0.01072,3,5,64,1
Co,0.00832,3,5,64,1
Hg,0.34704,3,5,64,1
Ni,0.99856,3,5,64,1
Tl,0.02896,3,5,64,1
Pb,0.01248,3,5,64,1
Mo,0.03312,3,5,64,1
Sb,0.85936,3,5,64,1
Sn,0.03408,3,5,64,1
As,0.04032,3,6,64,1
Cd,0.0488,3,6,64,1
Co,0.03456,3,6,64,1
Hg,0.39344,3,6,64,1
Ni,1,3,6,64,1
Tl,0.01632,3,6,64,1
Pb,0.028,3,6,64,1
Mo,0.04016,3,6,64,1
Sb,0.43408,3,6,64,1
Sn,0.06272,3,6,64,1
As,0.04448,1,1,65,1
Cd,0.14096,1,1,65,1
Co,0.05328,1,1,65,1
Hg,0.03824,1,1,65,1
Ni,0.21952,1,1,65,1
Tl,0.04528,1,1,65,1
Pb,0.04832,1,1,65,1
Mo,0.04624,1,1,65,1
Sb,0.07328,1,1,65,1
Sn,0.07536,1,1,65,1
As,0.02256,3,2,65,1
Cd,0.12368,3,2,65,1
Co,0.66608,3,2,65,1
Hg,0.98784,3,2,65,1
Ni,0.18128,3,2,65,1
Tl,0.13424,3,2,65,1
Pb,0.112,3,2,65,1
Mo,0.14848,3,2,65,1
Sb,0.59152,3,2,65,1
Sn,0.20208,3,2,65,1
As,0.09792,4,3,65,1
Cd,0.21584,4,3,65,1
Co,0.08032,4,3,65,1
Hg,0.22672,4,3,65,1
Ni,0.06688,4,3,65,1
Tl,0.03168,4,3,65,1
Pb,0.9376,4,3,65,1
Mo,0.23984,4,3,65,1
Sb,0.22768,4,3,65,1
Sn,0.08048,4,3,65,1
As,0.05456,3,4,65,1
Cd,0.0336,3,4,65,1
Co,0.01632,3,4,65,1
Hg,0.04016,3,4,65,1
Ni,0.97152,3,4,65,1
Tl,0.03936,3,4,65,1
Pb,0.1648,3,4,65,1
Mo,0.02784,3,4,65,1
Sb,1,3,4,65,1
Sn,0.03232,3,4,65,1
As,0.04208,2,5,65,1
Cd,0.49776,2,5,65,1
Co,0.02128,2,5,65,1
Hg,0.99456,2,5,65,1
Ni,0.99968,2,5,65,1
Tl,0.03424,2,5,65,1
Pb,0.04576,2,5,65,1
Mo,0.05696,2,5,65,1
Sb,0.99872,2,5,65,1
Sn,0.93824,2,5,65,1
As,0.0464,3,6,65,1
Cd,0.1704,3,6,65,1
Co,0.11776,3,6,65,1
Hg,0.9512,3,6,65,1
Ni,0.93856,3,6,65,1
Tl,0.14064,3,6,65,1
Pb,0.45792,3,6,65,1
Mo,0.06928,3,6,65,1
Sb,0.99008,3,6,65,1
Sn,0.09008,3,6,65,1
As,0.0992,1,1,66,1
Cd,0.04592,1,1,66,1
Co,0.04368,1,1,66,1
Hg,0.12512,1,1,66,1
Ni,0.08,1,1,66,1
Tl,0.24992,1,1,66,1
Pb,0.05088,1,1,66,1
Mo,0.07296,1,1,66,1
Sb,0.10112,1,1,66,1
Sn,0.13328,1,1,66,1
As,0.05392,1,2,66,1
Cd,0.06,1,2,66,1
Co,0.03776,1,2,66,1
Hg,0.98128,1,2,66,1
Ni,0.0624,1,2,66,1
Tl,0.04304,1,2,66,1
Pb,0.16736,1,2,66,1
Mo,0.0288,1,2,66,1
Sb,0.18352,1,2,66,1
Sn,0.17696,1,2,66,1
As,0.0344,2,3,66,1
Cd,0.13744,2,3,66,1
Co,0.12976,2,3,66,1
Hg,0.0944,2,3,66,1
Ni,0.0864,2,3,66,1
Tl,0.03968,2,3,66,1
Pb,0.64048,2,3,66,1
Mo,0.03456,2,3,66,1
Sb,0.94224,2,3,66,1
Sn,0.0464,2,3,66,1
As,0.0072,3,4,66,1
Cd,0.07552,3,4,66,1
Co,0.03968,3,4,66,1
Hg,0.03664,3,4,66,1
Ni,0.99472,3,4,66,1
Tl,0.0432,3,4,66,1
Pb,0.00592,3,4,66,1
Mo,0.09264,3,4,66,1
Sb,1,3,4,66,1
Sn,0.1344,3,4,66,1
As,0.01328,3,5,66,1
Cd,0.29072,3,5,66,1
Co,0.11504,3,5,66,1
Hg,0.96672,3,5,66,1
Ni,0.99984,3,5,66,1
Tl,0.0744,3,5,66,1
Pb,0.10928,3,5,66,1
Mo,0.0776,3,5,66,1
Sb,0.97376,3,5,66,1
Sn,0.16256,3,5,66,1
As,0.03504,2,6,66,1
Cd,0.036,2,6,66,1
Co,0.014880000000000001,2,6,66,1
Hg,0.99952,2,6,66,1
Ni,0.05968,2,6,66,1
Tl,0.03616,2,6,66,1
Pb,0.02928,2,6,66,1
Mo,0.03168,2,6,66,1
Sb,1,2,6,66,1
Sn,0.11008,2,6,66,1
As,0.04416,1,1,67,1
Cd,0.08016,1,1,67,1
Co,0.05616,1,1,67,1
Hg,0.03472,1,1,67,1
Ni,0.12128,1,1,67,1
Tl,0.05824,1,1,67,1
Pb,0.04384,1,1,67,1
Mo,0.16288,1,1,67,1
Sb,0.088,1,1,67,1
Sn,0.66016,1,1,67,1
As,0.98656,3,2,67,1
Cd,0.02656,3,2,67,1
Co,0.03856,3,2,67,1
Hg,0.9992,3,2,67,1
Ni,0.04928,3,2,67,1
Tl,0.04448,3,2,67,1
Pb,0.14064,3,2,67,1
Mo,0.18704,3,2,67,1
Sb,0.95616,3,2,67,1
Sn,0.04544,3,2,67,1
As,0.22784,3,3,67,1
Cd,0.27008,3,3,67,1
Co,0.38208,3,3,67,1
Hg,0.1752,3,3,67,1
Ni,0.10656,3,3,67,1
Tl,0.0856,3,3,67,1
Pb,0.136,3,3,67,1
Mo,0.60304,3,3,67,1
Sb,0.29744,3,3,67,1
Sn,0.42,3,3,67,1
As,0.02112,1,4,67,1
Cd,0.03008,1,4,67,1
Co,0.0312,1,4,67,1
Hg,0.77888,1,4,67,1
Ni,0.99952,1,4,67,1
Tl,0.65632,1,4,67,1
Pb,0.28144,1,4,67,1
Mo,0.0216,1,4,67,1
Sb,0.0448,1,4,67,1
Sn,0.5536,1,4,67,1
As,0.03712,3,5,67,1
Cd,0.02256,3,5,67,1
Co,0.05216,3,5,67,1
Hg,0.14944,3,5,67,1
Ni,0.99936,3,5,67,1
Tl,0.24976,3,5,67,1
Pb,0.06144,3,5,67,1
Mo,0.02192,3,5,67,1
Sb,1,3,5,67,1
Sn,0.14384,3,5,67,1
As,0.04368,2,6,67,1
Cd,0.04704,2,6,67,1
Co,0.10064,2,6,67,1
Hg,0.94368,2,6,67,1
Ni,0.05776,2,6,67,1
Tl,0.02688,2,6,67,1
Pb,0.05328,2,6,67,1
Mo,0.0784,2,6,67,1
Sb,0.9968,2,6,67,1
Sn,0.23712,2,6,67,1
As,0.40464,2,1,68,1
Cd,0.02656,2,1,68,1
Co,0.01536,2,1,68,1
Hg,0.01936,2,1,68,1
Ni,0.03072,2,1,68,1
Tl,0.014880000000000001,2,1,68,1
Pb,0.0376,2,1,68,1
Mo,0.02288,2,1,68,1
Sb,0.37024,2,1,68,1
Sn,0.04208,2,1,68,1
As,0.15024,2,2,68,1
Cd,0.10768,2,2,68,1
Co,0.16656,2,2,68,1
Hg,0.87664,2,2,68,1
Ni,0.67136,2,2,68,1
Tl,0.256,2,2,68,1
Pb,0.03744,2,2,68,1
Mo,0.10496,2,2,68,1
Sb,0.94832,2,2,68,1
Sn,0.14336,2,2,68,1
As,0.42096,2,3,68,1
Cd,0.94576,2,3,68,1
Co,0.23232,2,3,68,1
Hg,0.90512,2,3,68,1
Ni,0.78864,2,3,68,1
Tl,0.15072,2,3,68,1
Pb,0.11616,2,3,68,1
Mo,0.70848,2,3,68,1
Sb,0.43136,2,3,68,1
Sn,0.42528,2,3,68,1
As,0.46128,2,4,68,1
Cd,0.04592,2,4,68,1
Co,0.0512,2,4,68,1
Hg,0.11056,2,4,68,1
Ni,0.96448,2,4,68,1
Tl,0.06768,2,4,68,1
Pb,0.03424,2,4,68,1
Mo,0.07024,2,4,68,1
Sb,1,2,4,68,1
Sn,0.02,2,4,68,1
As,0.01776,4,5,68,1
Cd,0.05936,4,5,68,1
Co,0.0272,4,5,68,1
Hg,0.98896,4,5,68,1
Ni,1,4,5,68,1
Tl,0.01264,4,5,68,1
Pb,0.03248,4,5,68,1
Mo,0.0208,4,5,68,1
Sb,0.99984,4,5,68,1
Sn,0.74864,4,5,68,1
As,0.10528,3,6,68,1
Cd,0.1464,3,6,68,1
Co,0.05056,3,6,68,1
Hg,0.29648,3,6,68,1
Ni,0.99424,3,6,68,1
Tl,0.02064,3,6,68,1
Pb,0.26064,3,6,68,1
Mo,0.02096,3,6,68,1
Sb,0.99936,3,6,68,1
Sn,0.0472,3,6,68,1
As,0.04496,1,1,69,1
Cd,0.044,1,1,69,1
Co,0.05168,1,1,69,1
Hg,0.5848,1,1,69,1
Ni,0.04144,1,1,69,1
Tl,0.15552,1,1,69,1
Pb,0.08672,1,1,69,1
Mo,0.05296,1,1,69,1
Sb,0.04544,1,1,69,1
Sn,0.07328,1,1,69,1
As,0.11568,4,2,69,1
Cd,0.27344,4,2,69,1
Co,0.04496,4,2,69,1
Hg,0.01936,4,2,69,1
Ni,0.8592,4,2,69,1
Tl,0.02352,4,2,69,1
Pb,0.01984,4,2,69,1
Mo,0.00976,4,2,69,1
Sb,0.44848,4,2,69,1
Sn,0.09088,4,2,69,1
As,0.0792,1,3,69,1
Cd,0.07072,1,3,69,1
Co,0.20176,1,3,69,1
Hg,0.10128,1,3,69,1
Ni,0.89552,1,3,69,1
Tl,0.11264,1,3,69,1
Pb,0.17008,1,3,69,1
Mo,0.05792,1,3,69,1
Sb,0.72544,1,3,69,1
Sn,0.06976,1,3,69,1
As,0.02944,4,4,69,1
Cd,0.044,4,4,69,1
Co,0.13568,4,4,69,1
Hg,0.9976,4,4,69,1
Ni,0.9968,4,4,69,1
Tl,0.0256,4,4,69,1
Pb,0.072,4,4,69,1
Mo,0.05904,4,4,69,1
Sb,0.9608,4,4,69,1
Sn,0.21168,4,4,69,1
As,0.42784,3,5,69,1
Cd,0.02368,3,5,69,1
Co,0.05696,3,5,69,1
Hg,0.9448,3,5,69,1
Ni,1,3,5,69,1
Tl,0.04704,3,5,69,1
Pb,0.12032,3,5,69,1
Mo,0.264,3,5,69,1
Sb,0.99088,3,5,69,1
Sn,0.30752,3,5,69,1
As,0.04544,3,6,69,1
Cd,0.1288,3,6,69,1
Co,0.29904,3,6,69,1
Hg,0.67024,3,6,69,1
Ni,0.82704,3,6,69,1
Tl,0.06016,3,6,69,1
Pb,0.01328,3,6,69,1
Mo,0.02576,3,6,69,1
Sb,0.94608,3,6,69,1
Sn,0.02832,3,6,69,1
As,0.02112,3,1,6,1
Cd,0.0248,3,1,6,1
Co,0.0176,3,1,6,1
Hg,0.08064,3,1,6,1
Ni,0.17248,3,1,6,1
Tl,0.04336,3,1,6,1
Pb,0.03584,3,1,6,1
Mo,0.02672,3,1,6,1
Sb,0.59072,3,1,6,1
Sn,0.0224,3,1,6,1
As,0.02016,2,2,6,1
Cd,0.17136,2,2,6,1
Co,0.03632,2,2,6,1
Hg,0.04256,2,2,6,1
Ni,0.01568,2,2,6,1
Tl,0.01248,2,2,6,1
Pb,0.0208,2,2,6,1
Mo,0.01504,2,2,6,1
Sb,0.7648,2,2,6,1
Sn,0.01376,2,2,6,1
As,0.24736,2,3,6,1
Cd,0.07104,2,3,6,1
Co,0.05888,2,3,6,1
Hg,0.03968,2,3,6,1
Ni,0.21728,2,3,6,1
Tl,0.06,2,3,6,1
Pb,0.04688,2,3,6,1
Mo,0.09328,2,3,6,1
Sb,0.0952,2,3,6,1
Sn,0.35632,2,3,6,1
As,0.00896,3,4,6,1
Cd,0.01888,3,4,6,1
Co,0.01968,3,4,6,1
Hg,0.89664,3,4,6,1
Ni,0.77072,3,4,6,1
Tl,0.02688,3,4,6,1
Pb,0.01696,3,4,6,1
Mo,0.0536,3,4,6,1
Sb,0.99984,3,4,6,1
Sn,0.52944,3,4,6,1
As,0.02864,2,5,6,1
Cd,0.01104,2,5,6,1
Co,0.06944,2,5,6,1
Hg,0.68192,2,5,6,1
Ni,0.9832,2,5,6,1
Tl,0.01616,2,5,6,1
Pb,0.02464,2,5,6,1
Mo,0.01504,2,5,6,1
Sb,1,2,5,6,1
Sn,0.07552,2,5,6,1
As,0.01552,3,6,6,1
Cd,0.02208,3,6,6,1
Co,0.02784,3,6,6,1
Hg,0.06272,3,6,6,1
Ni,0.06176,3,6,6,1
Tl,0.03856,3,6,6,1
Pb,0.01328,3,6,6,1
Mo,0.01104,3,6,6,1
Sb,0.99952,3,6,6,1
Sn,0.01472,3,6,6,1
As,0.0384,4,1,70,1
Cd,0.04272,4,1,70,1
Co,0.07808,4,1,70,1
Hg,0.45632,4,1,70,1
Ni,0.22608,4,1,70,1
Tl,0.08864,4,1,70,1
Pb,0.1072,4,1,70,1
Mo,0.02048,4,1,70,1
Sb,0.18912,4,1,70,1
Sn,0.67808,4,1,70,1
As,0.03072,1,2,70,1
Cd,0.04432,1,2,70,1
Co,0.07632,1,2,70,1
Hg,0.99472,1,2,70,1
Ni,0.62752,1,2,70,1
Tl,0.04944,1,2,70,1
Pb,0.9448,1,2,70,1
Mo,0.03136,1,2,70,1
Sb,0.13872,1,2,70,1
Sn,0.03328,1,2,70,1
As,0.1024,2,3,70,1
Cd,0.03584,2,3,70,1
Co,0.06592,2,3,70,1
Hg,0.03968,2,3,70,1
Ni,0.02576,2,3,70,1
Tl,0.0304,2,3,70,1
Pb,0.0568,2,3,70,1
Mo,0.0384,2,3,70,1
Sb,0.01024,2,3,70,1
Sn,0.03952,2,3,70,1
As,0.0464,3,4,70,1
Cd,0.01728,3,4,70,1
Co,0.01168,3,4,70,1
Hg,0.85504,3,4,70,1
Ni,0.99136,3,4,70,1
Tl,0.09456,3,4,70,1
Pb,0.0176,3,4,70,1
Mo,0.09728,3,4,70,1
Sb,0.99968,3,4,70,1
Sn,0.2048,3,4,70,1
As,0.01008,4,5,70,1
Cd,0.01344,4,5,70,1
Co,0.03408,4,5,70,1
Hg,0.20096,4,5,70,1
Ni,0.99184,4,5,70,1
Tl,0.30464,4,5,70,1
Pb,0.08624,4,5,70,1
Mo,0.01648,4,5,70,1
Sb,1,4,5,70,1
Sn,0.99952,4,5,70,1
As,0.04624,2,6,70,1
Cd,0.07744,2,6,70,1
Co,0.65296,2,6,70,1
Hg,0.99968,2,6,70,1
Ni,0.1904,2,6,70,1
Tl,0.04432,2,6,70,1
Pb,0.71328,2,6,70,1
Mo,0.02304,2,6,70,1
Sb,0.4432,2,6,70,1
Sn,0.06688,2,6,70,1
As,0.04032,4,1,71,1
Cd,0.08832,4,1,71,1
Co,0.23168,4,1,71,1
Hg,0.12528,4,1,71,1
Ni,0.5064,4,1,71,1
Tl,0.05232,4,1,71,1
Pb,0.2984,4,1,71,1
Mo,0.0984,4,1,71,1
Sb,0.41968,4,1,71,1
Sn,0.22384,4,1,71,1
As,0.02912,3,2,71,1
Cd,0.01856,3,2,71,1
Co,0.06112,3,2,71,1
Hg,0.95536,3,2,71,1
Ni,0.996,3,2,71,1
Tl,0.03056,3,2,71,1
Pb,0.09008,3,2,71,1
Mo,0.03072,3,2,71,1
Sb,0.9336,3,2,71,1
Sn,0.1488,3,2,71,1
As,0.95952,4,3,71,1
Cd,0.08368,4,3,71,1
Co,0.15072,4,3,71,1
Hg,0.08992,4,3,71,1
Ni,0.05328,4,3,71,1
Tl,0.1272,4,3,71,1
Pb,0.06592,4,3,71,1
Mo,0.1904,4,3,71,1
Sb,0.03072,4,3,71,1
Sn,0.0752,4,3,71,1
As,0.04512,3,4,71,1
Cd,0.09072,3,4,71,1
Co,0.0592,3,4,71,1
Hg,0.80688,3,4,71,1
Ni,0.96176,3,4,71,1
Tl,0.01344,3,4,71,1
Pb,0.02912,3,4,71,1
Mo,0.04096,3,4,71,1
Sb,1,3,4,71,1
Sn,0.16288,3,4,71,1
As,0.00816,3,5,71,1
Cd,0.04112,3,5,71,1
Co,0.1816,3,5,71,1
Hg,0.56992,3,5,71,1
Ni,0.58624,3,5,71,1
Tl,0.0192,3,5,71,1
Pb,0.368,3,5,71,1
Mo,0.04992,3,5,71,1
Sb,0.99984,3,5,71,1
Sn,0.18496,3,5,71,1
As,0.0328,3,6,71,1
Cd,0.01712,3,6,71,1
Co,0.04608,3,6,71,1
Hg,0.9632,3,6,71,1
Ni,0.98992,3,6,71,1
Tl,0.14528,3,6,71,1
Pb,0.55824,3,6,71,1
Mo,0.3936,3,6,71,1
Sb,0.98288,3,6,71,1
Sn,0.34464,3,6,71,1
As,0.09696,1,1,72,1
Cd,0.04624,1,1,72,1
Co,0.43424,1,1,72,1
Hg,0.0392,1,1,72,1
Ni,0.31952,1,1,72,1
Tl,0.05632,1,1,72,1
Pb,0.05472,1,1,72,1
Mo,0.07776,1,1,72,1
Sb,0.31344,1,1,72,1
Sn,0.61056,1,1,72,1
As,0.05232,3,2,72,1
Cd,0.06496,3,2,72,1
Co,0.02624,3,2,72,1
Hg,0.06048,3,2,72,1
Ni,0.97952,3,2,72,1
Tl,0.41648,3,2,72,1
Pb,0.0816,3,2,72,1
Mo,0.0904,3,2,72,1
Sb,0.59856,3,2,72,1
Sn,0.02224,3,2,72,1
As,0.06944,1,3,72,1
Cd,0.06544,1,3,72,1
Co,0.08544,1,3,72,1
Hg,0.06144,1,3,72,1
Ni,0.08592,1,3,72,1
Tl,0.28304,1,3,72,1
Pb,0.05552,1,3,72,1
Mo,0.0504,1,3,72,1
Sb,0.08352,1,3,72,1
Sn,0.27888,1,3,72,1
As,0.00736,4,4,72,1
Cd,0.01776,4,4,72,1
Co,0.01472,4,4,72,1
Hg,0.82864,4,4,72,1
Ni,0.99952,4,4,72,1
Tl,0.00864,4,4,72,1
Pb,0.02032,4,4,72,1
Mo,0.02464,4,4,72,1
Sb,0.98864,4,4,72,1
Sn,0.95744,4,4,72,1
As,0.02656,3,5,72,1
Cd,0.01616,3,5,72,1
Co,0.0384,3,5,72,1
Hg,0.99904,3,5,72,1
Ni,0.9976,3,5,72,1
Tl,0.01632,3,5,72,1
Pb,0.11024,3,5,72,1
Mo,0.01552,3,5,72,1
Sb,0.99984,3,5,72,1
Sn,0.12832,3,5,72,1
As,0.032,2,6,72,1
Cd,0.05056,2,6,72,1
Co,0.03328,2,6,72,1
Hg,0.06912,2,6,72,1
Ni,0.86928,2,6,72,1
Tl,0.07376,2,6,72,1
Pb,0.23648,2,6,72,1
Mo,0.08528,2,6,72,1
Sb,0.6048,2,6,72,1
Sn,0.33248,2,6,72,1
As,0.1904,2,1,73,1
Cd,0.07616,2,1,73,1
Co,0.55664,2,1,73,1
Hg,0.03504,2,1,73,1
Ni,0.09664,2,1,73,1
Tl,0.04768,2,1,73,1
Pb,0.39424,2,1,73,1
Mo,0.05616,2,1,73,1
Sb,0.09216,2,1,73,1
Sn,0.52336,2,1,73,1
As,0.01696,2,2,73,1
Cd,0.02208,2,2,73,1
Co,0.02656,2,2,73,1
Hg,0.1192,2,2,73,1
Ni,0.17296,2,2,73,1
Tl,0.03488,2,2,73,1
Pb,0.02208,2,2,73,1
Mo,0.03056,2,2,73,1
Sb,0.96864,2,2,73,1
Sn,0.0232,2,2,73,1
As,0.2344,4,3,73,1
Cd,0.09968,4,3,73,1
Co,0.39984,4,3,73,1
Hg,0.18848,4,3,73,1
Ni,0.89632,4,3,73,1
Tl,0.14448,4,3,73,1
Pb,0.41968,4,3,73,1
Mo,0.06096,4,3,73,1
Sb,0.46672,4,3,73,1
Sn,0.30992,4,3,73,1
As,0.012,1,4,73,1
Cd,0.04448,1,4,73,1
Co,0.02768,1,4,73,1
Hg,0.99264,1,4,73,1
Ni,0.99904,1,4,73,1
Tl,0.04224,1,4,73,1
Pb,0.02224,1,4,73,1
Mo,0.02384,1,4,73,1
Sb,0.02832,1,4,73,1
Sn,0.69408,1,4,73,1
As,0.70864,2,5,73,1
Cd,0.0272,2,5,73,1
Co,0.13616,2,5,73,1
Hg,0.98928,2,5,73,1
Ni,0.99952,2,5,73,1
Tl,0.01936,2,5,73,1
Pb,0.01808,2,5,73,1
Mo,0.3952,2,5,73,1
Sb,0.98864,2,5,73,1
Sn,0.95712,2,5,73,1
As,0.02256,2,6,73,1
Cd,0.03664,2,6,73,1
Co,0.6288,2,6,73,1
Hg,0.21632,2,6,73,1
Ni,0.57808,2,6,73,1
Tl,0.06352,2,6,73,1
Pb,0.2576,2,6,73,1
Mo,0.02864,2,6,73,1
Sb,0.99104,2,6,73,1
Sn,0.09472,2,6,73,1
As,0.0496,1,1,74,1
Cd,0.05584,1,1,74,1
Co,0.05264,1,1,74,1
Hg,0.19424,1,1,74,1
Ni,0.41024,1,1,74,1
Tl,0.07936,1,1,74,1
Pb,0.05376,1,1,74,1
Mo,0.14048,1,1,74,1
Sb,0.08144,1,1,74,1
Sn,0.04672,1,1,74,1
As,0.03904,2,2,74,1
Cd,0.07152,2,2,74,1
Co,0.15088,2,2,74,1
Hg,0.05616,2,2,74,1
Ni,0.03168,2,2,74,1
Tl,0.05888,2,2,74,1
Pb,0.2128,2,2,74,1
Mo,0.0328,2,2,74,1
Sb,0.98144,2,2,74,1
Sn,0.29408,2,2,74,1
As,0.15728,2,3,74,1
Cd,0.16384,2,3,74,1
Co,0.76336,2,3,74,1
Hg,0.08688,2,3,74,1
Ni,0.19264,2,3,74,1
Tl,0.11408,2,3,74,1
Pb,0.1672,2,3,74,1
Mo,0.064,2,3,74,1
Sb,0.04192,2,3,74,1
Sn,0.04768,2,3,74,1
As,0.04256,1,4,74,1
Cd,0.0256,1,4,74,1
Co,0.06784,1,4,74,1
Hg,0.9936,1,4,74,1
Ni,1,1,4,74,1
Tl,0.02928,1,4,74,1
Pb,0.02128,1,4,74,1
Mo,0.03936,1,4,74,1
Sb,0.024,1,4,74,1
Sn,0.4056,1,4,74,1
As,0.01776,2,5,74,1
Cd,0.02224,2,5,74,1
Co,0.0288,2,5,74,1
Hg,1,2,5,74,1
Ni,0.99296,2,5,74,1
Tl,0.01808,2,5,74,1
Pb,0.01056,2,5,74,1
Mo,0.00848,2,5,74,1
Sb,1,2,5,74,1
Sn,0.38256,2,5,74,1
As,0.12016,2,6,74,1
Cd,0.01408,2,6,74,1
Co,0.24736,2,6,74,1
Hg,0.13472,2,6,74,1
Ni,0.56912,2,6,74,1
Tl,0.17936,2,6,74,1
Pb,0.02608,2,6,74,1
Mo,0.07088,2,6,74,1
Sb,0.97616,2,6,74,1
Sn,0.13648,2,6,74,1
As,0.02992,3,1,75,1
Cd,0.1136,3,1,75,1
Co,0.22528,3,1,75,1
Hg,0.06384,3,1,75,1
Ni,0.91152,3,1,75,1
Tl,0.70592,3,1,75,1
Pb,0.04576,3,1,75,1
Mo,0.7672,3,1,75,1
Sb,0.21072,3,1,75,1
Sn,0.03088,3,1,75,1
As,0.0424,1,2,75,1
Cd,0.05328,1,2,75,1
Co,0.04288,1,2,75,1
Hg,0.45568,1,2,75,1
Ni,0.04256,1,2,75,1
Tl,0.10176,1,2,75,1
Pb,0.13808,1,2,75,1
Mo,0.10144,1,2,75,1
Sb,0.03872,1,2,75,1
Sn,0.05984,1,2,75,1
As,0.08544,2,3,75,1
Cd,0.028,2,3,75,1
Co,0.02656,2,3,75,1
Hg,0.02784,2,3,75,1
Ni,0.26832,2,3,75,1
Tl,0.0552,2,3,75,1
Pb,0.014880000000000001,2,3,75,1
Mo,0.06416,2,3,75,1
Sb,0.3064,2,3,75,1
Sn,0.04096,2,3,75,1
As,0.0216,3,4,75,1
Cd,0.02192,3,4,75,1
Co,0.01568,3,4,75,1
Hg,0.16208,3,4,75,1
Ni,1,3,4,75,1
Tl,0.02448,3,4,75,1
Pb,0.05888,3,4,75,1
Mo,0.02096,3,4,75,1
Sb,1,3,4,75,1
Sn,0.012,3,4,75,1
As,0.17504,2,5,75,1
Cd,0.02064,2,5,75,1
Co,0.02912,2,5,75,1
Hg,0.28848,2,5,75,1
Ni,0.9952,2,5,75,1
Tl,0.02656,2,5,75,1
Pb,0.8336,2,5,75,1
Mo,0.0248,2,5,75,1
Sb,0.99984,2,5,75,1
Sn,0.0328,2,5,75,1
As,0.01312,3,6,75,1
Cd,0.00976,3,6,75,1
Co,0.02992,3,6,75,1
Hg,0.19088,3,6,75,1
Ni,0.94208,3,6,75,1
Tl,0.21312,3,6,75,1
Pb,0.01344,3,6,75,1
Mo,0.0624,3,6,75,1
Sb,0.93952,3,6,75,1
Sn,0.06096,3,6,75,1
As,0.14192,1,1,76,1
Cd,0.05936,1,1,76,1
Co,0.6384,1,1,76,1
Hg,0.78864,1,1,76,1
Ni,0.43632,1,1,76,1
Tl,0.07984,1,1,76,1
Pb,0.26752,1,1,76,1
Mo,0.0752,1,1,76,1
Sb,0.10048,1,1,76,1
Sn,0.05248,1,1,76,1
As,0.04352,1,2,76,1
Cd,0.0472,1,2,76,1
Co,0.06352,1,2,76,1
Hg,0.65792,1,2,76,1
Ni,0.21584,1,2,76,1
Tl,0.16992,1,2,76,1
Pb,0.26768,1,2,76,1
Mo,0.5544,1,2,76,1
Sb,0.07552,1,2,76,1
Sn,0.0808,1,2,76,1
As,0.41904,3,3,76,1
Cd,0.28944,3,3,76,1
Co,0.05232,3,3,76,1
Hg,0.30272,3,3,76,1
Ni,0.31952,3,3,76,1
Tl,0.12272,3,3,76,1
Pb,0.10368,3,3,76,1
Mo,0.32192,3,3,76,1
Sb,0.07888,3,3,76,1
Sn,0.2584,3,3,76,1
As,0.01104,3,4,76,1
Cd,0.00896,3,4,76,1
Co,0.01952,3,4,76,1
Hg,0.68736,3,4,76,1
