variable,PIP,df,race,trial,case
Co,0.03648,3,6,323,4
Hg,0.23232,3,6,323,4
Ni,0.36912,3,6,323,4
Tl,0.03536,3,6,323,4
Pb,0.17824,3,6,323,4
Mo,0.05024,3,6,323,4
Sb,0.22064,3,6,323,4
Sn,0.2152,3,6,323,4
As,0.428,4,1,324,4
Cd,0.43104,4,1,324,4
Co,0.38976,4,1,324,4
Hg,0.38496,4,1,324,4
Ni,0.60416,4,1,324,4
Tl,0.3552,4,1,324,4
Pb,0.4832,4,1,324,4
Mo,0.57424,4,1,324,4
Sb,0.36256,4,1,324,4
Sn,0.47712,4,1,324,4
As,0.21536,3,2,324,4
Cd,0.66656,3,2,324,4
Co,0.3616,3,2,324,4
Hg,0.38864,3,2,324,4
Ni,0.3024,3,2,324,4
Tl,0.22368,3,2,324,4
Pb,0.42944,3,2,324,4
Mo,0.64512,3,2,324,4
Sb,0.56224,3,2,324,4
Sn,0.27648,3,2,324,4
As,0.468,3,3,324,4
Cd,0.42144,3,3,324,4
Co,0.5,3,3,324,4
Hg,0.49216,3,3,324,4
Ni,0.55536,3,3,324,4
Tl,0.37856,3,3,324,4
Pb,0.40544,3,3,324,4
Mo,0.5392,3,3,324,4
Sb,0.59024,3,3,324,4
Sn,0.37536,3,3,324,4
As,0.29104,2,4,324,4
Cd,0.0968,2,4,324,4
Co,0.0168,2,4,324,4
Hg,0.0368,2,4,324,4
Ni,0.95024,2,4,324,4
Tl,0.0376,2,4,324,4
Pb,0.08144,2,4,324,4
Mo,0.04896,2,4,324,4
Sb,0.37712,2,4,324,4
Sn,0.02832,2,4,324,4
As,0.064,2,5,324,4
Cd,0.10192,2,5,324,4
Co,0.03376,2,5,324,4
Hg,0.99536,2,5,324,4
Ni,0.14592,2,5,324,4
Tl,0.04432,2,5,324,4
Pb,0.12464,2,5,324,4
Mo,0.0664,2,5,324,4
Sb,0.77024,2,5,324,4
Sn,0.38976,2,5,324,4
As,0.0336,3,6,324,4
Cd,0.04848,3,6,324,4
Co,0.01712,3,6,324,4
Hg,0.01728,3,6,324,4
Ni,0.05984,3,6,324,4
Tl,0.02224,3,6,324,4
Pb,0.01616,3,6,324,4
Mo,0.15264,3,6,324,4
Sb,0.02368,3,6,324,4
Sn,0.03712,3,6,324,4
As,0.51888,4,1,325,4
Cd,0.37648,4,1,325,4
Co,0.42384,4,1,325,4
Hg,0.47408,4,1,325,4
Ni,0.452,4,1,325,4
Tl,0.55104,4,1,325,4
Pb,0.468,4,1,325,4
Mo,0.412,4,1,325,4
Sb,0.46768,4,1,325,4
Sn,0.49376,4,1,325,4
As,0.092,4,2,325,4
Cd,0.16976,4,2,325,4
Co,0.67296,4,2,325,4
Hg,0.99024,4,2,325,4
Ni,0.09744,4,2,325,4
Tl,0.0808,4,2,325,4
Pb,0.0376,4,2,325,4
Mo,0.1192,4,2,325,4
Sb,0.05456,4,2,325,4
Sn,0.07792,4,2,325,4
As,0.43136,4,3,325,4
Cd,0.48672,4,3,325,4
Co,0.66112,4,3,325,4
Hg,0.47536,4,3,325,4
Ni,0.50608,4,3,325,4
Tl,0.53792,4,3,325,4
Pb,0.47024,4,3,325,4
Mo,0.5424,4,3,325,4
Sb,0.45744,4,3,325,4
Sn,0.44352,4,3,325,4
As,0.05504,1,4,325,4
Cd,0.03632,1,4,325,4
Co,0.11376,1,4,325,4
Hg,0.91312,1,4,325,4
Ni,0.7864,1,4,325,4
Tl,0.19776,1,4,325,4
Pb,0.03968,1,4,325,4
Mo,0.04304,1,4,325,4
Sb,0.07952,1,4,325,4
Sn,0.04944,1,4,325,4
As,0.05168,1,5,325,4
Cd,0.03504,1,5,325,4
Co,0.38848,1,5,325,4
Hg,0.93152,1,5,325,4
Ni,0.69888,1,5,325,4
Tl,0.04016,1,5,325,4
Pb,0.04256,1,5,325,4
Mo,0.04096,1,5,325,4
Sb,0.05376,1,5,325,4
Sn,0.04064,1,5,325,4
As,0.4144,4,6,325,4
Cd,0.27776,4,6,325,4
Co,0.51776,4,6,325,4
Hg,0.53696,4,6,325,4
Ni,0.33904,4,6,325,4
Tl,0.12896,4,6,325,4
Pb,0.1296,4,6,325,4
Mo,0.73872,4,6,325,4
Sb,0.2088,4,6,325,4
Sn,0.228,4,6,325,4
As,0.67104,3,1,326,4
Cd,0.3592,3,1,326,4
Co,0.38208,3,1,326,4
Hg,0.4064,3,1,326,4
Ni,0.49184,3,1,326,4
Tl,0.36176,3,1,326,4
Pb,0.57072,3,1,326,4
Mo,0.4856,3,1,326,4
Sb,0.60752,3,1,326,4
Sn,0.33008,3,1,326,4
As,0.064,3,2,326,4
Cd,0.05824,3,2,326,4
Co,0.04896,3,2,326,4
Hg,0.04864,3,2,326,4
Ni,0.03952,3,2,326,4
Tl,0.764,3,2,326,4
Pb,0.06816,3,2,326,4
Mo,0.08704,3,2,326,4
Sb,0.10256,3,2,326,4
Sn,0.06352,3,2,326,4
As,0.50736,4,3,326,4
Cd,0.38288,4,3,326,4
Co,0.47216,4,3,326,4
Hg,0.46928,4,3,326,4
Ni,0.44256,4,3,326,4
Tl,0.5056,4,3,326,4
Pb,0.41824,4,3,326,4
Mo,0.51376,4,3,326,4
Sb,0.59488,4,3,326,4
Sn,0.39072,4,3,326,4
As,0.06,1,4,326,4
Cd,0.51904,1,4,326,4
Co,0.556,1,4,326,4
Hg,0.03856,1,4,326,4
Ni,0.07552,1,4,326,4
Tl,0.0696,1,4,326,4
Pb,0.04976,1,4,326,4
Mo,0.04656,1,4,326,4
Sb,0.58208,1,4,326,4
Sn,0.08224,1,4,326,4
As,0.00992,4,5,326,4
Cd,0.04,4,5,326,4
Co,0.33552,4,5,326,4
Hg,1,4,5,326,4
Ni,0.92672,4,5,326,4
Tl,0.0504,4,5,326,4
Pb,0.0304,4,5,326,4
Mo,0.22912,4,5,326,4
Sb,0.11024,4,5,326,4
Sn,0.06448,4,5,326,4
As,0.08624,4,6,326,4
Cd,0.04608,4,6,326,4
Co,0.02528,4,6,326,4
Hg,0.076,4,6,326,4
Ni,0.03696,4,6,326,4
Tl,0.1168,4,6,326,4
Pb,0.03488,4,6,326,4
Mo,0.016,4,6,326,4
Sb,0.1472,4,6,326,4
Sn,0.02704,4,6,326,4
As,0.25936,3,1,327,4
Cd,0.2264,3,1,327,4
Co,0.27392,3,1,327,4
Hg,0.22464,3,1,327,4
Ni,0.61392,3,1,327,4
Tl,0.19104,3,1,327,4
Pb,0.72032,3,1,327,4
Mo,0.48576,3,1,327,4
Sb,0.24576,3,1,327,4
Sn,0.27184,3,1,327,4
As,0.11968,4,2,327,4
Cd,0.12768,4,2,327,4
Co,0.216,4,2,327,4
Hg,0.3856,4,2,327,4
Ni,0.1864,4,2,327,4
Tl,0.25296,4,2,327,4
Pb,0.9648,4,2,327,4
Mo,0.44064,4,2,327,4
Sb,0.12576,4,2,327,4
Sn,0.13472,4,2,327,4
As,0.52864,3,3,327,4
Cd,0.53552,3,3,327,4
Co,0.5456,3,3,327,4
Hg,0.5024,3,3,327,4
Ni,0.55488,3,3,327,4
Tl,0.5648,3,3,327,4
Pb,0.58272,3,3,327,4
Mo,0.5504,3,3,327,4
Sb,0.57312,3,3,327,4
Sn,0.50496,3,3,327,4
As,0.26704,1,4,327,4
Cd,0.99664,1,4,327,4
Co,0.06016,1,4,327,4
Hg,0.9232,1,4,327,4
Ni,0.1144,1,4,327,4
Tl,0.04464,1,4,327,4
Pb,0.07792,1,4,327,4
Mo,0.20864,1,4,327,4
Sb,0.11056,1,4,327,4
Sn,0.99248,1,4,327,4
As,0.06,1,5,327,4
Cd,0.08352,1,5,327,4
Co,0.06304,1,5,327,4
Hg,0.86848,1,5,327,4
Ni,0.94704,1,5,327,4
Tl,0.51712,1,5,327,4
Pb,0.096,1,5,327,4
Mo,0.04016,1,5,327,4
Sb,0.25328,1,5,327,4
Sn,0.05424,1,5,327,4
As,0.0136,4,6,327,4
Cd,0.03904,4,6,327,4
Co,0.01952,4,6,327,4
Hg,0.00912,4,6,327,4
Ni,0.05504,4,6,327,4
Tl,0.01248,4,6,327,4
Pb,0.60688,4,6,327,4
Mo,0.0304,4,6,327,4
Sb,0.01968,4,6,327,4
Sn,0.03968,4,6,327,4
As,0.33072,2,1,328,4
Cd,0.46816,2,1,328,4
Co,0.38288,2,1,328,4
Hg,0.37856,2,1,328,4
Ni,0.49472,2,1,328,4
Tl,0.4192,2,1,328,4
Pb,0.21728,2,1,328,4
Mo,0.47376,2,1,328,4
Sb,0.78192,2,1,328,4
Sn,0.5392,2,1,328,4
As,0.07248,3,2,328,4
Cd,0.99536,3,2,328,4
Co,0.09312,3,2,328,4
Hg,0.34224,3,2,328,4
Ni,0.36064,3,2,328,4
Tl,0.2232,3,2,328,4
Pb,0.08736,3,2,328,4
Mo,0.99584,3,2,328,4
Sb,0.08896,3,2,328,4
Sn,0.38288,3,2,328,4
As,0.26448,4,3,328,4
Cd,0.56688,4,3,328,4
Co,0.3712,4,3,328,4
Hg,0.50528,4,3,328,4
Ni,0.52576,4,3,328,4
Tl,0.36976,4,3,328,4
Pb,0.57648,4,3,328,4
Mo,0.508,4,3,328,4
Sb,0.45888,4,3,328,4
Sn,0.31344,4,3,328,4
As,0.02816,4,4,328,4
Cd,0.01584,4,4,328,4
Co,0.01824,4,4,328,4
Hg,0.22016,4,4,328,4
Ni,0.87088,4,4,328,4
Tl,0.31792,4,4,328,4
Pb,0.04352,4,4,328,4
Mo,0.03952,4,4,328,4
Sb,0.05968,4,4,328,4
Sn,0.12736,4,4,328,4
As,0.07008,1,5,328,4
Cd,0.03888,1,5,328,4
Co,0.06288,1,5,328,4
Hg,0.38,1,5,328,4
Ni,0.52576,1,5,328,4
Tl,0.26992,1,5,328,4
Pb,0.0528,1,5,328,4
Mo,0.08032,1,5,328,4
Sb,0.7544,1,5,328,4
Sn,0.10656,1,5,328,4
As,0.14256,1,6,328,4
Cd,0.10464,1,6,328,4
Co,0.16144,1,6,328,4
Hg,0.13568,1,6,328,4
Ni,0.94192,1,6,328,4
Tl,0.88896,1,6,328,4
Pb,0.04256,1,6,328,4
Mo,0.16112,1,6,328,4
Sb,0.11824,1,6,328,4
Sn,0.23936,1,6,328,4
As,0.6368,3,1,329,4
Cd,0.41568,3,1,329,4
Co,0.41008,3,1,329,4
Hg,0.6744,3,1,329,4
Ni,0.58016,3,1,329,4
Tl,0.73312,3,1,329,4
Pb,0.55552,3,1,329,4
Mo,0.75472,3,1,329,4
Sb,0.37584,3,1,329,4
Sn,0.32032,3,1,329,4
As,0.5016,4,2,329,4
Cd,0.268,4,2,329,4
Co,0.332,4,2,329,4
Hg,0.25792,4,2,329,4
Ni,0.89424,4,2,329,4
Tl,0.41488,4,2,329,4
Pb,0.19056,4,2,329,4
Mo,0.32352,4,2,329,4
Sb,0.59968,4,2,329,4
Sn,0.23152,4,2,329,4
As,0.52528,3,3,329,4
Cd,0.4448,3,3,329,4
Co,0.48928,3,3,329,4
Hg,0.3344,3,3,329,4
Ni,0.47744,3,3,329,4
Tl,0.45312,3,3,329,4
Pb,0.57968,3,3,329,4
Mo,0.492,3,3,329,4
Sb,0.46704,3,3,329,4
Sn,0.42176,3,3,329,4
As,0.0416,2,4,329,4
Cd,0.03392,2,4,329,4
Co,0.04288,2,4,329,4
Hg,0.06656,2,4,329,4
Ni,0.02032,2,4,329,4
Tl,0.03056,2,4,329,4
Pb,0.248,2,4,329,4
Mo,0.0248,2,4,329,4
Sb,0.69952,2,4,329,4
Sn,0.0328,2,4,329,4
As,0.05808,2,5,329,4
Cd,0.04208,2,5,329,4
Co,0.24368,2,5,329,4
Hg,0.98992,2,5,329,4
Ni,0.61952,2,5,329,4
Tl,0.03392,2,5,329,4
Pb,0.06256,2,5,329,4
Mo,0.03632,2,5,329,4
Sb,0.9752,2,5,329,4
Sn,0.09296,2,5,329,4
As,0.12864,4,6,329,4
Cd,0.04896,4,6,329,4
Co,0.03776,4,6,329,4
Hg,0.01888,4,6,329,4
Ni,0.92976,4,6,329,4
Tl,0.10336,4,6,329,4
Pb,0.74912,4,6,329,4
Mo,0.05408,4,6,329,4
Sb,0.08368,4,6,329,4
Sn,0.059520000000000003,4,6,329,4
As,0.51776,4,1,330,4
Cd,0.40976,4,1,330,4
Co,0.40192,4,1,330,4
Hg,0.46416,4,1,330,4
Ni,0.4424,4,1,330,4
Tl,0.58048,4,1,330,4
Pb,0.38304,4,1,330,4
Mo,0.71648,4,1,330,4
Sb,0.3896,4,1,330,4
Sn,0.54624,4,1,330,4
As,0.20112,4,2,330,4
Cd,0.34352,4,2,330,4
Co,0.21088,4,2,330,4
Hg,0.25776,4,2,330,4
Ni,0.23472,4,2,330,4
Tl,0.23904,4,2,330,4
Pb,0.14384,4,2,330,4
Mo,0.16176,4,2,330,4
Sb,0.4888,4,2,330,4
Sn,0.63968,4,2,330,4
As,0.43104,4,3,330,4
Cd,0.4584,4,3,330,4
Co,0.58992,4,3,330,4
Hg,0.4808,4,3,330,4
Ni,0.57648,4,3,330,4
Tl,0.5112,4,3,330,4
Pb,0.49056,4,3,330,4
Mo,0.49584,4,3,330,4
Sb,0.51024,4,3,330,4
Sn,0.47168,4,3,330,4
As,0.05344,2,4,330,4
Cd,0.14992,2,4,330,4
Co,0.05552,2,4,330,4
Hg,0.0224,2,4,330,4
Ni,0.45088,2,4,330,4
Tl,0.09936,2,4,330,4
Pb,0.17104,2,4,330,4
Mo,0.20992,2,4,330,4
Sb,0.85648,2,4,330,4
Sn,0.0536,2,4,330,4
As,0.05232,2,5,330,4
Cd,0.08496,2,5,330,4
Co,0.28304,2,5,330,4
Hg,0.97648,2,5,330,4
Ni,0.84032,2,5,330,4
Tl,0.88528,2,5,330,4
Pb,0.17472,2,5,330,4
Mo,0.04128,2,5,330,4
Sb,0.9936,2,5,330,4
Sn,0.34832,2,5,330,4
As,0.03248,2,6,330,4
Cd,0.0456,2,6,330,4
Co,0.18784,2,6,330,4
Hg,0.0296,2,6,330,4
Ni,0.18304,2,6,330,4
Tl,0.03632,2,6,330,4
Pb,0.03728,2,6,330,4
Mo,0.16304,2,6,330,4
Sb,0.44016,2,6,330,4
Sn,0.04016,2,6,330,4
As,0.28096,4,1,331,4
Cd,0.23264,4,1,331,4
Co,0.21808,4,1,331,4
Hg,0.82256,4,1,331,4
Ni,0.20288,4,1,331,4
Tl,0.25904,4,1,331,4
Pb,0.23872,4,1,331,4
Mo,0.2304,4,1,331,4
Sb,0.36608,4,1,331,4
Sn,0.37984,4,1,331,4
As,0.38768,3,2,331,4
Cd,0.15712,3,2,331,4
Co,0.059520000000000003,3,2,331,4
Hg,0.46896,3,2,331,4
Ni,0.28032,3,2,331,4
Tl,0.0744,3,2,331,4
Pb,0.14432,3,2,331,4
Mo,0.28576,3,2,331,4
Sb,0.31008,3,2,331,4
Sn,0.11888,3,2,331,4
As,0.548,4,3,331,4
Cd,0.54864,4,3,331,4
Co,0.5704,4,3,331,4
Hg,0.52912,4,3,331,4
Ni,0.6072,4,3,331,4
Tl,0.5976,4,3,331,4
Pb,0.59792,4,3,331,4
Mo,0.536,4,3,331,4
Sb,0.55664,4,3,331,4
Sn,0.5648,4,3,331,4
As,0.12784,3,4,331,4
Cd,0.21392,3,4,331,4
Co,0.1248,3,4,331,4
Hg,0.12272,3,4,331,4
Ni,0.61136,3,4,331,4
Tl,0.03072,3,4,331,4
Pb,0.0192,3,4,331,4
Mo,0.20784,3,4,331,4
Sb,0.96656,3,4,331,4
Sn,0.16688,3,4,331,4
As,0.09216,4,5,331,4
Cd,0.01168,4,5,331,4
Co,0.06704,4,5,331,4
Hg,0.11248,4,5,331,4
Ni,0.0832,4,5,331,4
Tl,0.07616,4,5,331,4
Pb,0.032,4,5,331,4
Mo,0.0816,4,5,331,4
Sb,0.20832,4,5,331,4
Sn,0.0448,4,5,331,4
As,0.02368,2,6,331,4
Cd,0.03984,2,6,331,4
Co,0.03216,2,6,331,4
Hg,0.11488,2,6,331,4
Ni,0.01808,2,6,331,4
Tl,0.0552,2,6,331,4
Pb,0.04272,2,6,331,4
Mo,0.02336,2,6,331,4
Sb,0.7528,2,6,331,4
Sn,0.02656,2,6,331,4
As,0.64112,4,1,332,4
Cd,0.55168,4,1,332,4
Co,0.48192,4,1,332,4
Hg,0.61552,4,1,332,4
Ni,0.57408,4,1,332,4
Tl,0.49216,4,1,332,4
Pb,0.60096,4,1,332,4
Mo,0.61168,4,1,332,4
Sb,0.4752,4,1,332,4
Sn,0.62944,4,1,332,4
As,0.41344,3,2,332,4
Cd,0.29168,3,2,332,4
Co,0.30368,3,2,332,4
Hg,0.17072,3,2,332,4
Ni,0.34992,3,2,332,4
Tl,0.53568,3,2,332,4
Pb,0.4888,3,2,332,4
Mo,0.21744,3,2,332,4
Sb,0.46752,3,2,332,4
Sn,0.23488,3,2,332,4
As,0.31056,4,3,332,4
Cd,0.3264,4,3,332,4
Co,0.37104,4,3,332,4
Hg,0.41696,4,3,332,4
Ni,0.29792,4,3,332,4
Tl,0.58672,4,3,332,4
Pb,0.32224,4,3,332,4
Mo,0.32544,4,3,332,4
Sb,0.36496,4,3,332,4
Sn,0.348,4,3,332,4
As,0.0432,1,4,332,4
Cd,0.0704,1,4,332,4
Co,0.28176,1,4,332,4
Hg,0.51824,1,4,332,4
Ni,0.08368,1,4,332,4
Tl,0.0784,1,4,332,4
Pb,0.03312,1,4,332,4
Mo,0.05376,1,4,332,4
Sb,0.58848,1,4,332,4
Sn,0.07904,1,4,332,4
As,0.05808,3,5,332,4
Cd,0.02208,3,5,332,4
Co,0.28384,3,5,332,4
Hg,0.93504,3,5,332,4
Ni,0.0432,3,5,332,4
Tl,0.02608,3,5,332,4
Pb,0.30672,3,5,332,4
Mo,0.02,3,5,332,4
Sb,0.88192,3,5,332,4
Sn,0.51456,3,5,332,4
As,0.04544,4,6,332,4
Cd,0.22752,4,6,332,4
Co,0.07088,4,6,332,4
Hg,0.03744,4,6,332,4
Ni,0.54976,4,6,332,4
Tl,0.14496,4,6,332,4
Pb,0.02704,4,6,332,4
Mo,0.0736,4,6,332,4
Sb,0.05648,4,6,332,4
Sn,0.0128,4,6,332,4
As,0.48192,4,1,333,4
Cd,0.5616,4,1,333,4
Co,0.5328,4,1,333,4
Hg,0.55216,4,1,333,4
Ni,0.60592,4,1,333,4
Tl,0.44064,4,1,333,4
Pb,0.52416,4,1,333,4
Mo,0.54608,4,1,333,4
Sb,0.47072,4,1,333,4
Sn,0.45648,4,1,333,4
As,0.21776,4,2,333,4
Cd,0.12784,4,2,333,4
Co,0.19856,4,2,333,4
Hg,0.17952,4,2,333,4
Ni,0.25152,4,2,333,4
Tl,0.3752,4,2,333,4
Pb,0.08576,4,2,333,4
Mo,0.1896,4,2,333,4
Sb,0.14704,4,2,333,4
Sn,0.1472,4,2,333,4
As,0.35984,4,3,333,4
Cd,0.56752,4,3,333,4
Co,0.34928,4,3,333,4
Hg,0.3952,4,3,333,4
Ni,0.44848,4,3,333,4
Tl,0.38496,4,3,333,4
Pb,0.61296,4,3,333,4
Mo,0.26352,4,3,333,4
Sb,0.4016,4,3,333,4
Sn,0.4424,4,3,333,4
As,0.6624,4,4,333,4
Cd,0.00592,4,4,333,4
Co,0.008,4,4,333,4
Hg,0.00864,4,4,333,4
Ni,0.06528,4,4,333,4
Tl,0.008,4,4,333,4
Pb,0.02288,4,4,333,4
Mo,0.01024,4,4,333,4
Sb,0.96272,4,4,333,4
Sn,0.08256,4,4,333,4
As,0.03616,1,5,333,4
Cd,0.07808,1,5,333,4
Co,0.10832,1,5,333,4
Hg,0.99936,1,5,333,4
Ni,0.27648,1,5,333,4
Tl,0.20992,1,5,333,4
Pb,0.04672,1,5,333,4
Mo,0.03968,1,5,333,4
Sb,0.05136,1,5,333,4
Sn,0.11328,1,5,333,4
As,0.1568,1,6,333,4
Cd,0.2896,1,6,333,4
Co,0.0784,1,6,333,4
Hg,0.06528,1,6,333,4
Ni,0.316,1,6,333,4
Tl,0.07216,1,6,333,4
Pb,0.056,1,6,333,4
Mo,0.12064,1,6,333,4
Sb,0.06112,1,6,333,4
Sn,0.14576,1,6,333,4
As,0.45408,4,1,334,4
Cd,0.51408,4,1,334,4
Co,0.43904,4,1,334,4
Hg,0.49856,4,1,334,4
Ni,0.54144,4,1,334,4
Tl,0.44832,4,1,334,4
Pb,0.46176,4,1,334,4
Mo,0.57664,4,1,334,4
Sb,0.61488,4,1,334,4
Sn,0.60688,4,1,334,4
As,0.34384,4,2,334,4
Cd,0.27056,4,2,334,4
Co,0.25248,4,2,334,4
Hg,0.18272,4,2,334,4
Ni,0.4832,4,2,334,4
Tl,0.1912,4,2,334,4
Pb,0.20528,4,2,334,4
Mo,0.17968,4,2,334,4
Sb,0.15104,4,2,334,4
Sn,0.24512,4,2,334,4
As,0.4368,4,3,334,4
Cd,0.46192,4,3,334,4
Co,0.41296,4,3,334,4
Hg,0.32928,4,3,334,4
Ni,0.3448,4,3,334,4
Tl,0.31168,4,3,334,4
Pb,0.36256,4,3,334,4
Mo,0.28432,4,3,334,4
Sb,0.31152,4,3,334,4
Sn,0.72848,4,3,334,4
As,0.38096,3,4,334,4
Cd,0.05136,3,4,334,4
Co,0.18432,3,4,334,4
Hg,0.11168,3,4,334,4
Ni,0.9896,3,4,334,4
Tl,0.75328,3,4,334,4
Pb,0.0664,3,4,334,4
Mo,0.7424,3,4,334,4
Sb,0.25136,3,4,334,4
Sn,0.04448,3,4,334,4
As,0.03376,2,5,334,4
Cd,0.04384,2,5,334,4
Co,0.0384,2,5,334,4
Hg,0.82752,2,5,334,4
Ni,0.14112,2,5,334,4
Tl,0.26816,2,5,334,4
Pb,0.0424,2,5,334,4
Mo,0.01696,2,5,334,4
Sb,0.88176,2,5,334,4
Sn,0.03776,2,5,334,4
As,0.04176,1,6,334,4
Cd,0.05728,1,6,334,4
Co,0.1432,1,6,334,4
Hg,0.18368,1,6,334,4
Ni,0.18176,1,6,334,4
Tl,0.06048,1,6,334,4
Pb,0.05968,1,6,334,4
Mo,0.04288,1,6,334,4
Sb,0.90128,1,6,334,4
Sn,0.05184,1,6,334,4
As,0.22256,2,1,335,4
Cd,0.38768,2,1,335,4
Co,0.3928,2,1,335,4
Hg,0.18256,2,1,335,4
Ni,0.38624000000000003,2,1,335,4
Tl,0.22464,2,1,335,4
Pb,0.2736,2,1,335,4
Mo,0.3896,2,1,335,4
Sb,0.7736,2,1,335,4
Sn,0.20736,2,1,335,4
As,0.7976,4,2,335,4
Cd,0.56512,4,2,335,4
Co,0.59184,4,2,335,4
Hg,0.56944,4,2,335,4
Ni,0.57408,4,2,335,4
Tl,0.60816,4,2,335,4
Pb,0.62144,4,2,335,4
Mo,0.9504,4,2,335,4
Sb,0.68816,4,2,335,4
Sn,0.60144,4,2,335,4
As,0.3448,4,3,335,4
Cd,0.5256,4,3,335,4
Co,0.4304,4,3,335,4
Hg,0.34272,4,3,335,4
Ni,0.3768,4,3,335,4
Tl,0.3624,4,3,335,4
Pb,0.59984,4,3,335,4
Mo,0.42928,4,3,335,4
Sb,0.5808,4,3,335,4
Sn,0.41664,4,3,335,4
As,0.03232,1,4,335,4
Cd,0.04512,1,4,335,4
Co,0.04176,1,4,335,4
Hg,0.16224,1,4,335,4
Ni,0.08,1,4,335,4
Tl,0.07792,1,4,335,4
Pb,0.02928,1,4,335,4
Mo,0.03392,1,4,335,4
Sb,0.13344,1,4,335,4
Sn,0.03216,1,4,335,4
As,0.04832,1,5,335,4
Cd,0.51664,1,5,335,4
Co,0.05936,1,5,335,4
Hg,0.96416,1,5,335,4
Ni,0.4744,1,5,335,4
Tl,0.14928,1,5,335,4
Pb,0.25824,1,5,335,4
Mo,0.0376,1,5,335,4
Sb,0.48208,1,5,335,4
Sn,0.12448,1,5,335,4
As,0.19824,3,6,335,4
Cd,0.81632,3,6,335,4
Co,0.08816,3,6,335,4
Hg,0.84528,3,6,335,4
Ni,0.08272,3,6,335,4
Tl,0.12448,3,6,335,4
Pb,0.28384,3,6,335,4
Mo,0.90528,3,6,335,4
Sb,0.10384,3,6,335,4
Sn,0.55424,3,6,335,4
As,0.99984,3,1,336,4
Cd,1,3,1,336,4
Co,0.05744,3,1,336,4
Hg,1,3,1,336,4
Ni,0.07296,3,1,336,4
Tl,0.04688,3,1,336,4
Pb,0.06896,3,1,336,4
Mo,0.0328,3,1,336,4
Sb,0.89856,3,1,336,4
Sn,0.00544,3,1,336,4
As,0.4896,4,2,336,4
Cd,0.64592,4,2,336,4
Co,0.55728,4,2,336,4
Hg,0.372,4,2,336,4
Ni,0.512,4,2,336,4
Tl,0.52832,4,2,336,4
Pb,0.54704,4,2,336,4
Mo,0.53776,4,2,336,4
Sb,0.46032,4,2,336,4
Sn,0.48096,4,2,336,4
As,0.29184,1,3,336,4
Cd,0.27232,1,3,336,4
Co,0.73808,1,3,336,4
Hg,0.32608,1,3,336,4
Ni,0.34064,1,3,336,4
Tl,0.31856,1,3,336,4
Pb,0.30752,1,3,336,4
Mo,0.64752,1,3,336,4
Sb,0.32032,1,3,336,4
Sn,0.28128,1,3,336,4
As,0.0264,3,4,336,4
Cd,0.1696,3,4,336,4
Co,0.02464,3,4,336,4
Hg,0.6776,3,4,336,4
Ni,0.86992,3,4,336,4
Tl,0.01808,3,4,336,4
Pb,0.0352,3,4,336,4
Mo,0.1016,3,4,336,4
Sb,0.91296,3,4,336,4
Sn,0.04112,3,4,336,4
As,0.02416,4,5,336,4
Cd,0.05728,4,5,336,4
Co,0.02992,4,5,336,4
Hg,0.64688,4,5,336,4
Ni,0.72944,4,5,336,4
Tl,0.04096,4,5,336,4
Pb,0.01136,4,5,336,4
Mo,0.05664,4,5,336,4
Sb,0.04832,4,5,336,4
Sn,0.02704,4,5,336,4
As,0.19072,1,6,336,4
Cd,0.58304,1,6,336,4
Co,0.84416,1,6,336,4
Hg,0.63888,1,6,336,4
Ni,0.20704,1,6,336,4
Tl,0.58576,1,6,336,4
Pb,0.25248,1,6,336,4
Mo,0.10848,1,6,336,4
Sb,0.33632,1,6,336,4
Sn,0.1256,1,6,336,4
As,0.32448,3,1,337,4
Cd,0.38368,3,1,337,4
Co,0.29616,3,1,337,4
Hg,0.3536,3,1,337,4
Ni,0.34816,3,1,337,4
Tl,0.3632,3,1,337,4
Pb,0.4176,3,1,337,4
Mo,0.41744,3,1,337,4
Sb,0.38592,3,1,337,4
Sn,0.30688,3,1,337,4
As,0.04144,4,2,337,4
Cd,0.01728,4,2,337,4
Co,0.00896,4,2,337,4
Hg,0.08928,4,2,337,4
Ni,0.00224,4,2,337,4
Tl,0.04128,4,2,337,4
Pb,0.03824,4,2,337,4
Mo,0.1176,4,2,337,4
Sb,0.0168,4,2,337,4
Sn,0.05664,4,2,337,4
As,0.52736,4,3,337,4
Cd,0.55248,4,3,337,4
Co,0.54496,4,3,337,4
Hg,0.52144,4,3,337,4
Ni,0.48368,4,3,337,4
Tl,0.49888,4,3,337,4
Pb,0.48224,4,3,337,4
Mo,0.53344,4,3,337,4
Sb,0.53616,4,3,337,4
Sn,0.54864,4,3,337,4
As,0.05072,3,4,337,4
Cd,0.3704,3,4,337,4
Co,0.80624,3,4,337,4
Hg,0.11568,3,4,337,4
Ni,0.2576,3,4,337,4
Tl,0.09392,3,4,337,4
Pb,0.64848,3,4,337,4
Mo,0.05104,3,4,337,4
Sb,0.50416,3,4,337,4
Sn,0.21696,3,4,337,4
As,0.0416,1,5,337,4
Cd,0.1168,1,5,337,4
Co,0.25552,1,5,337,4
Hg,0.52208,1,5,337,4
Ni,0.60208,1,5,337,4
Tl,0.04448,1,5,337,4
Pb,0.0648,1,5,337,4
Mo,0.18672,1,5,337,4
Sb,0.24336,1,5,337,4
Sn,0.36656,1,5,337,4
As,0.05536,1,6,337,4
