variable,PIP,trial,df,case
Mo,0.02624,524,3,6
Sb,0.8232,524,3,6
Sn,0.77088,524,3,6
As,0.2752,525,2,6
Cd,0.0256,525,2,6
Co,0.04256,525,2,6
Hg,0.99056,525,2,6
Ni,0.97888,525,2,6
Tl,0.04464,525,2,6
Pb,0.10096,525,2,6
Mo,0.0184,525,2,6
Sb,0.99968,525,2,6
Sn,0.27632,525,2,6
As,0.048,526,4,6
Cd,0.05472,526,4,6
Co,0.9952,526,4,6
Hg,0.0672,526,4,6
Ni,0.18976,526,4,6
Tl,0.02576,526,4,6
Pb,0.2672,526,4,6
Mo,0.02128,526,4,6
Sb,0.99872,526,4,6
Sn,0.17488,526,4,6
As,0.07424,527,2,6
Cd,0.02224,527,2,6
Co,0.03504,527,2,6
Hg,0.39936,527,2,6
Ni,0.20272,527,2,6
Tl,0.03504,527,2,6
Pb,0.01984,527,2,6
Mo,0.08016,527,2,6
Sb,0.64224,527,2,6
Sn,0.06304,527,2,6
As,0.01984,528,3,6
Cd,0.16,528,3,6
Co,0.02832,528,3,6
Hg,0.15472,528,3,6
Ni,0.88944,528,3,6
Tl,0.0456,528,3,6
Pb,0.07584,528,3,6
Mo,0.01792,528,3,6
Sb,0.924,528,3,6
Sn,0.07568,528,3,6
As,0.12656,529,4,6
Cd,0.02192,529,4,6
Co,0.0336,529,4,6
Hg,0.84704,529,4,6
Ni,1,529,4,6
Tl,0.01152,529,4,6
Pb,0.0112,529,4,6
Mo,0.04928,529,4,6
Sb,1,529,4,6
Sn,0.01872,529,4,6
As,0.03008,530,2,6
Cd,0.0328,530,2,6
Co,0.0776,530,2,6
Hg,0.59632,530,2,6
Ni,0.8832,530,2,6
Tl,0.03792,530,2,6
Pb,0.37456,530,2,6
Mo,0.05664,530,2,6
Sb,0.26176,530,2,6
Sn,0.04192,530,2,6
As,0.01824,531,3,6
Cd,0.06,531,3,6
Co,0.0488,531,3,6
Hg,0.46048,531,3,6
Ni,1,531,3,6
Tl,0.03936,531,3,6
Pb,0.08224,531,3,6
Mo,0.296,531,3,6
Sb,1,531,3,6
Sn,0.0408,531,3,6
As,0.0064,532,3,6
Cd,0.01456,532,3,6
Co,0.01744,532,3,6
Hg,0.34384,532,3,6
Ni,0.02784,532,3,6
Tl,0.06064,532,3,6
Pb,0.12256,532,3,6
Mo,0.02656,532,3,6
Sb,1,532,3,6
Sn,0.01552,532,3,6
As,0.0208,533,2,6
Cd,0.01312,533,2,6
Co,0.04,533,2,6
Hg,0.56288,533,2,6
Ni,0.99984,533,2,6
Tl,0.05984,533,2,6
Pb,0.0784,533,2,6
Mo,0.02096,533,2,6
Sb,0.99904,533,2,6
Sn,0.03472,533,2,6
As,0.0272,534,2,6
Cd,0.01984,534,2,6
Co,0.03216,534,2,6
Hg,0.68464,534,2,6
Ni,0.44368,534,2,6
Tl,0.07344,534,2,6
Pb,0.0168,534,2,6
Mo,0.0376,534,2,6
Sb,0.99312,534,2,6
Sn,0.03712,534,2,6
As,0.03568,535,2,6
Cd,0.024,535,2,6
Co,0.04912,535,2,6
Hg,0.9872,535,2,6
Ni,0.28464,535,2,6
Tl,0.0192,535,2,6
Pb,0.0248,535,2,6
Mo,0.09968,535,2,6
Sb,0.99936,535,2,6
Sn,0.4496,535,2,6
As,0.06112,536,4,6
Cd,0.9336,536,4,6
Co,0.0392,536,4,6
Hg,0.09424,536,4,6
Ni,0.9912,536,4,6
Tl,0.00496,536,4,6
Pb,0.01136,536,4,6
Mo,0.09232,536,4,6
Sb,0.86464,536,4,6
Sn,0.1024,536,4,6
As,0.0288,537,1,6
Cd,0.03184,537,1,6
Co,0.04032,537,1,6
Hg,0.424,537,1,6
Ni,0.97328,537,1,6
Tl,0.06192,537,1,6
Pb,0.04304,537,1,6
Mo,0.04368,537,1,6
Sb,0.09264,537,1,6
Sn,0.0368,537,1,6
As,0.04368,538,2,6
Cd,0.0328,538,2,6
Co,0.1536,538,2,6
Hg,0.0864,538,2,6
Ni,0.89792,538,2,6
Tl,0.0704,538,2,6
Pb,0.03632,538,2,6
Mo,0.04176,538,2,6
Sb,0.924,538,2,6
Sn,0.10176,538,2,6
As,0.95152,539,2,6
Cd,0.05392,539,2,6
Co,0.09296,539,2,6
Hg,0.1024,539,2,6
Ni,0.51616,539,2,6
Tl,0.06576,539,2,6
Pb,0.06592,539,2,6
Mo,0.02416,539,2,6
Sb,1,539,2,6
Sn,0.03824,539,2,6
As,0.03168,540,2,6
Cd,0.11904000000000001,540,2,6
Co,0.1232,540,2,6
Hg,0.05024,540,2,6
Ni,0.38208,540,2,6
Tl,0.02896,540,2,6
Pb,0.03552,540,2,6
Mo,0.22656,540,2,6
Sb,0.99696,540,2,6
Sn,0.07712,540,2,6
As,0.03776,541,1,6
Cd,0.04336,541,1,6
Co,0.1856,541,1,6
Hg,0.89408,541,1,6
Ni,0.8776,541,1,6
Tl,0.03424,541,1,6
Pb,0.04128,541,1,6
Mo,0.04352,541,1,6
Sb,0.03664,541,1,6
Sn,0.15232,541,1,6
As,0.77472,542,2,6
Cd,0.0296,542,2,6
Co,0.18192,542,2,6
Hg,0.98336,542,2,6
Ni,0.32016,542,2,6
Tl,0.4552,542,2,6
Pb,0.02,542,2,6
Mo,0.06352,542,2,6
Sb,0.91456,542,2,6
Sn,0.06416,542,2,6
As,0.01936,543,2,6
Cd,0.0232,543,2,6
Co,0.02384,543,2,6
Hg,0.01968,543,2,6
Ni,0.21072,543,2,6
Tl,0.01776,543,2,6
Pb,0.17072,543,2,6
Mo,0.18656,543,2,6
Sb,0.98176,543,2,6
Sn,0.13008,543,2,6
As,0.07088,544,2,6
Cd,0.03856,544,2,6
Co,0.0472,544,2,6
Hg,0.3808,544,2,6
Ni,1,544,2,6
Tl,0.46304,544,2,6
Pb,0.06592,544,2,6
Mo,0.07248,544,2,6
Sb,0.99808,544,2,6
Sn,0.10416,544,2,6
As,0.0216,545,2,6
Cd,0.02064,545,2,6
Co,0.30608,545,2,6
Hg,1,545,2,6
Ni,0.22464,545,2,6
Tl,0.02304,545,2,6
Pb,0.06112,545,2,6
Mo,0.0488,545,2,6
Sb,1,545,2,6
Sn,0.04944,545,2,6
As,0.18448,546,3,6
Cd,0.02272,546,3,6
Co,0.26064,546,3,6
Hg,0.03808,546,3,6
Ni,0.8496,546,3,6
Tl,0.05744,546,3,6
Pb,0.01712,546,3,6
Mo,0.02096,546,3,6
Sb,0.91664,546,3,6
Sn,0.80848,546,3,6
As,0.02944,547,2,6
Cd,0.05616,547,2,6
Co,0.0912,547,2,6
Hg,0.1256,547,2,6
Ni,0.92928,547,2,6
Tl,0.05856,547,2,6
Pb,0.12256,547,2,6
Mo,0.03376,547,2,6
Sb,1,547,2,6
Sn,0.05056,547,2,6
As,0.07808,548,3,6
Cd,0.03568,548,3,6
Co,0.1896,548,3,6
Hg,0.62448,548,3,6
Ni,0.84304,548,3,6
Tl,0.03536,548,3,6
Pb,0.17504,548,3,6
Mo,0.04944,548,3,6
Sb,0.988,548,3,6
Sn,0.61136,548,3,6
As,0.11936,549,3,6
Cd,0.02864,549,3,6
Co,0.34624,549,3,6
Hg,0.47408,549,3,6
Ni,0.58816,549,3,6
Tl,0.01856,549,3,6
Pb,0.02464,549,3,6
Mo,0.10032,549,3,6
Sb,0.73664,549,3,6
Sn,0.82896,549,3,6
As,0.0344,550,2,6
Cd,0.029760000000000002,550,2,6
Co,0.014880000000000001,550,2,6
Hg,0.92096,550,2,6
Ni,0.77664,550,2,6
Tl,0.0184,550,2,6
Pb,0.02224,550,2,6
Mo,0.012,550,2,6
Sb,0.9984,550,2,6
Sn,0.8648,550,2,6
As,0.0408,551,1,6
Cd,0.04928,551,1,6
Co,0.05104,551,1,6
Hg,0.49712,551,1,6
Ni,0.98432,551,1,6
Tl,0.02832,551,1,6
Pb,0.17216,551,1,6
Mo,0.04096,551,1,6
Sb,0.76032,551,1,6
Sn,0.06368,551,1,6
As,0.40544,552,3,6
Cd,0.07168,552,3,6
Co,0.01504,552,3,6
Hg,0.04368,552,3,6
Ni,0.99696,552,3,6
Tl,0.14336,552,3,6
Pb,0.07712,552,3,6
Mo,0.22592,552,3,6
Sb,0.99856,552,3,6
Sn,0.01088,552,3,6
As,0.0528,553,4,6
Cd,0.01728,553,4,6
Co,0.11056,553,4,6
Hg,0.97408,553,4,6
Ni,0.22704,553,4,6
Tl,0.1224,553,4,6
Pb,0.76528,553,4,6
Mo,0.14304,553,4,6
Sb,0.99312,553,4,6
Sn,0.02512,553,4,6
As,0.10752,554,2,6
Cd,0.04272,554,2,6
Co,0.03136,554,2,6
Hg,0.33216,554,2,6
Ni,0.73376,554,2,6
Tl,0.0688,554,2,6
Pb,0.14512,554,2,6
Mo,0.02784,554,2,6
Sb,0.99952,554,2,6
Sn,0.33712,554,2,6
As,0.02752,555,2,6
Cd,0.03264,555,2,6
Co,0.75264,555,2,6
Hg,0.16112,555,2,6
Ni,0.19664,555,2,6
Tl,0.06032,555,2,6
Pb,0.13872,555,2,6
Mo,0.02752,555,2,6
Sb,0.99232,555,2,6
Sn,0.17616,555,2,6
As,0.01328,556,3,6
Cd,0.19568,556,3,6
Co,0.97776,556,3,6
Hg,0.99984,556,3,6
Ni,0.05968,556,3,6
Tl,0.1552,556,3,6
Pb,0.028,556,3,6
Mo,0.01808,556,3,6
Sb,0.99968,556,3,6
Sn,0.65552,556,3,6
As,0.01376,557,2,6
Cd,0.072,557,2,6
Co,0.03568,557,2,6
Hg,0.39648,557,2,6
Ni,0.69904,557,2,6
Tl,0.08976,557,2,6
Pb,0.03136,557,2,6
Mo,0.028,557,2,6
Sb,1,557,2,6
Sn,0.0144,557,2,6
As,0.78656,558,3,6
Cd,0.09072,558,3,6
Co,0.0496,558,3,6
Hg,0.16208,558,3,6
Ni,0.75072,558,3,6
Tl,0.00736,558,3,6
Pb,0.059520000000000003,558,3,6
Mo,0.01776,558,3,6
Sb,0.95232000000000006,558,3,6
Sn,0.06656,558,3,6
As,0.01328,559,2,6
Cd,0.02992,559,2,6
Co,0.0376,559,2,6
Hg,0.036,559,2,6
Ni,0.99424,559,2,6
Tl,0.02384,559,2,6
Pb,0.21488,559,2,6
Mo,0.01376,559,2,6
Sb,0.99968,559,2,6
Sn,0.01584,559,2,6
As,0.0184,560,3,6
Cd,0.04048,560,3,6
Co,0.0288,560,3,6
Hg,0.53504,560,3,6
Ni,1,560,3,6
Tl,0.11792,560,3,6
Pb,0.02032,560,3,6
Mo,0.01936,560,3,6
Sb,0.99248,560,3,6
Sn,0.48592,560,3,6
As,0.0288,561,1,6
Cd,0.07408,561,1,6
Co,0.04384,561,1,6
Hg,0.90576,561,1,6
Ni,0.83984,561,1,6
Tl,0.30208,561,1,6
Pb,0.06528,561,1,6
Mo,0.03344,561,1,6
Sb,0.26016,561,1,6
Sn,0.05968,561,1,6
As,0.10704,562,3,6
Cd,0.05968,562,3,6
Co,0.05408,562,3,6
Hg,0.12208,562,3,6
Ni,0.92128,562,3,6
Tl,0.30432,562,3,6
Pb,0.1672,562,3,6
Mo,0.0464,562,3,6
Sb,0.99904,562,3,6
Sn,0.12688,562,3,6
As,0.05696,563,2,6
Cd,0.02192,563,2,6
Co,0.13712,563,2,6
Hg,0.57168,563,2,6
Ni,0.316,563,2,6
Tl,0.04288,563,2,6
Pb,0.32736,563,2,6
Mo,0.06432,563,2,6
Sb,0.98672,563,2,6
Sn,0.26192,563,2,6
As,0.0176,564,3,6
Cd,0.024,564,3,6
Co,0.059520000000000003,564,3,6
Hg,0.01088,564,3,6
Ni,0.96224,564,3,6
Tl,0.0088,564,3,6
Pb,0.05728,564,3,6
Mo,0.91168,564,3,6
Sb,0.97024,564,3,6
Sn,0.10176,564,3,6
As,0.0192,565,3,6
Cd,0.00832,565,3,6
Co,0.02704,565,3,6
Hg,0.75776,565,3,6
Ni,0.93088,565,3,6
Tl,0.13152,565,3,6
Pb,0.01968,565,3,6
Mo,0.02896,565,3,6
Sb,1,565,3,6
Sn,0.30448,565,3,6
As,0.1512,566,2,6
Cd,0.06864,566,2,6
Co,0.60112,566,2,6
Hg,0.98352,566,2,6
Ni,0.27056,566,2,6
Tl,0.04448,566,2,6
Pb,0.0256,566,2,6
Mo,0.02864,566,2,6
Sb,0.99808,566,2,6
Sn,0.07888,566,2,6
As,0.028,567,2,6
Cd,0.0096,567,2,6
Co,0.0128,567,2,6
Hg,0.11296,567,2,6
Ni,0.22688,567,2,6
Tl,0.0176,567,2,6
Pb,0.00736,567,2,6
Mo,0.07584,567,2,6
Sb,0.99968,567,2,6
Sn,0.02496,567,2,6
As,0.07712,568,3,6
Cd,0.05792,568,3,6
Co,0.07312,568,3,6
Hg,0.8008,568,3,6
Ni,0.68992,568,3,6
Tl,0.02448,568,3,6
Pb,0.06544,568,3,6
Mo,0.04032,568,3,6
Sb,0.96976,568,3,6
Sn,0.6256,568,3,6
As,0.07248,569,2,6
Cd,0.03392,569,2,6
Co,0.04944,569,2,6
Hg,0.81984,569,2,6
Ni,1,569,2,6
Tl,0.01664,569,2,6
Pb,0.014880000000000001,569,2,6
Mo,0.03248,569,2,6
Sb,0.99552,569,2,6
Sn,0.02224,569,2,6
As,0.00896,570,4,6
Cd,0.07936,570,4,6
Co,0.83424,570,4,6
Hg,0.8616,570,4,6
Ni,0.21072,570,4,6
Tl,0.00448,570,4,6
Pb,0.02304,570,4,6
Mo,0.02016,570,4,6
Sb,1,570,4,6
Sn,0.68048,570,4,6
As,0.02112,571,3,6
Cd,0.02016,571,3,6
Co,0.2832,571,3,6
Hg,0.01456,571,3,6
Ni,0.89808,571,3,6
Tl,0.02,571,3,6
Pb,0.016,571,3,6
Mo,0.02848,571,3,6
Sb,0.9992,571,3,6
Sn,0.33088,571,3,6
As,0.0328,572,3,6
Cd,0.11904000000000001,572,3,6
Co,0.0672,572,3,6
Hg,1,572,3,6
Ni,0.91568,572,3,6
Tl,0.04416,572,3,6
Pb,0.07152,572,3,6
Mo,0.17184,572,3,6
Sb,0.99872,572,3,6
Sn,0.91696,572,3,6
As,0.04224,573,4,6
Cd,0.0176,573,4,6
Co,0.03424,573,4,6
Hg,0.25264,573,4,6
Ni,0.50576,573,4,6
Tl,0.42864,573,4,6
Pb,0.04544,573,4,6
Mo,0.3168,573,4,6
Sb,0.98736,573,4,6
Sn,0.93664,573,4,6
As,0.0392,574,2,6
Cd,0.0808,574,2,6
Co,0.04544,574,2,6
Hg,0.7856,574,2,6
Ni,0.9504,574,2,6
Tl,0.01168,574,2,6
Pb,0.14144,574,2,6
Mo,0.18784,574,2,6
Sb,1,574,2,6
Sn,0.11472,574,2,6
As,0.4576,575,2,6
Cd,0.05968,575,2,6
Co,0.01472,575,2,6
Hg,0.44384,575,2,6
Ni,0.09456,575,2,6
Tl,0.01392,575,2,6
Pb,0.03984,575,2,6
Mo,0.01984,575,2,6
Sb,1,575,2,6
Sn,0.02448,575,2,6
As,0.02128,576,1,6
Cd,0.03168,576,1,6
Co,0.11056,576,1,6
Hg,0.0848,576,1,6
Ni,0.7472,576,1,6
Tl,0.03152,576,1,6
Pb,0.05856,576,1,6
Mo,0.12512,576,1,6
Sb,0.67536,576,1,6
Sn,0.23008,576,1,6
As,0.01808,577,3,6
Cd,0.02624,577,3,6
Co,0.02496,577,3,6
Hg,0.07936,577,3,6
Ni,0.93904,577,3,6
Tl,0.00976,577,3,6
Pb,0.01472,577,3,6
Mo,0.00992,577,3,6
Sb,0.92832,577,3,6
Sn,0.91104,577,3,6
As,0.23168,578,3,6
Cd,0.03648,578,3,6
Co,0.29136,578,3,6
Hg,0.95728,578,3,6
Ni,0.98384,578,3,6
Tl,0.04848,578,3,6
Pb,0.0448,578,3,6
Mo,0.05632,578,3,6
Sb,0.9992,578,3,6
Sn,0.05024,578,3,6
As,0.04592,579,3,6
Cd,0.04416,579,3,6
Co,0.092,579,3,6
Hg,0.96144,579,3,6
Ni,0.92928,579,3,6
Tl,0.05984,579,3,6
Pb,0.01984,579,3,6
Mo,0.01104,579,3,6
Sb,0.95072,579,3,6
Sn,0.10144,579,3,6
As,0.21776,580,1,6
Cd,0.0472,580,1,6
Co,0.04896,580,1,6
Hg,0.99536,580,1,6
Ni,0.97104,580,1,6
Tl,0.028,580,1,6
Pb,0.0384,580,1,6
Mo,0.09952,580,1,6
Sb,0.05184,580,1,6
Sn,0.02016,580,1,6
As,0.01536,581,2,6
Cd,0.03312,581,2,6
Co,0.02848,581,2,6
Hg,0.84976,581,2,6
Ni,0.96896,581,2,6
Tl,0.03808,581,2,6
Pb,0.00896,581,2,6
Mo,0.07712,581,2,6
Sb,0.9968,581,2,6
Sn,0.01744,581,2,6
As,0.05152,582,1,6
Cd,0.03568,582,1,6
Co,0.056,582,1,6
Hg,0.99968,582,1,6
Ni,0.73888,582,1,6
Tl,0.02624,582,1,6
Pb,0.028,582,1,6
Mo,0.02704,582,1,6
Sb,0.0304,582,1,6
Sn,0.84608,582,1,6
As,0.0264,583,3,6
Cd,0.04096,583,3,6
Co,0.40336,583,3,6
Hg,0.79952,583,3,6
Ni,0.16464,583,3,6
Tl,0.03024,583,3,6
Pb,0.3048,583,3,6
Mo,0.1128,583,3,6
Sb,0.792,583,3,6
Sn,0.036,583,3,6
As,0.17536,584,2,6
Cd,0.05968,584,2,6
Co,0.06176,584,2,6
Hg,0.79472,584,2,6
Ni,0.7424,584,2,6
Tl,0.03376,584,2,6
Pb,0.04784,584,2,6
Mo,0.04064,584,2,6
Sb,1,584,2,6
Sn,0.10512,584,2,6
As,0.02464,585,3,6
Cd,0.12688,585,3,6
Co,0.45648,585,3,6
Hg,0.21584,585,3,6
Ni,0.98448,585,3,6
Tl,0.06976,585,3,6
Pb,0.03648,585,3,6
Mo,0.0368,585,3,6
Sb,0.3688,585,3,6
Sn,0.09072,585,3,6
As,0.05472,586,4,6
Cd,0.59232,586,4,6
Co,0.10768,586,4,6
Hg,0.88672,586,4,6
Ni,0.98816,586,4,6
Tl,0.0496,586,4,6
Pb,0.37936,586,4,6
Mo,0.204,586,4,6
Sb,0.98704,586,4,6
Sn,0.02704,586,4,6
As,0.47472,587,3,6
Cd,0.01184,587,3,6
Co,0.1024,587,3,6
Hg,0.1688,587,3,6
Ni,0.90784,587,3,6
Tl,0.16832,587,3,6
Pb,0.01008,587,3,6
Mo,0.04256,587,3,6
Sb,1,587,3,6
Sn,0.05152,587,3,6
As,0.03808,588,2,6
Cd,0.01264,588,2,6
Co,0.03792,588,2,6
Hg,0.09712,588,2,6
Ni,0.1984,588,2,6
Tl,0.01184,588,2,6
Pb,0.06032,588,2,6
Mo,0.014880000000000001,588,2,6
Sb,0.46336,588,2,6
Sn,0.01664,588,2,6
As,0.03168,589,3,6
Cd,0.02016,589,3,6
Co,0.11792,589,3,6
Hg,0.3936,589,3,6
Ni,0.99888,589,3,6
Tl,0.01984,589,3,6
Pb,0.08144,589,3,6
Mo,0.0704,589,3,6
Sb,0.99968,589,3,6
Sn,0.03312,589,3,6
As,0.0496,590,2,6
Cd,0.02688,590,2,6
Co,0.02304,590,2,6
Hg,0.92288,590,2,6
Ni,0.16976,590,2,6
Tl,0.05184,590,2,6
Pb,0.29456,590,2,6
Mo,0.02688,590,2,6
Sb,1,590,2,6
Sn,0.98304,590,2,6
As,0.0576,591,2,6
Cd,0.03136,591,2,6
Co,0.06176,591,2,6
Hg,0.984,591,2,6
Ni,0.99856,591,2,6
Tl,0.01696,591,2,6
Pb,0.04544,591,2,6
Mo,0.03104,591,2,6
Sb,0.08752,591,2,6
Sn,0.99584,591,2,6
As,0.0536,592,1,6
Cd,0.01984,592,1,6
Co,0.03232,592,1,6
Hg,0.3728,592,1,6
Ni,0.99616,592,1,6
Tl,0.03104,592,1,6
Pb,0.01984,592,1,6
Mo,0.01792,592,1,6
Sb,0.02848,592,1,6
Sn,0.03072,592,1,6
As,0.0248,593,2,6
Cd,0.01888,593,2,6
Co,0.04,593,2,6
Hg,0.99184,593,2,6
Ni,0.08432,593,2,6
Tl,0.02912,593,2,6
Pb,0.08128,593,2,6
Mo,0.02144,593,2,6
Sb,0.99936,593,2,6
Sn,0.46848,593,2,6
As,0.18048,594,3,6
Cd,0.01056,594,3,6
Co,0.5608,594,3,6
Hg,0.59936,594,3,6
Ni,0.33424,594,3,6
Tl,0.01936,594,3,6
Pb,0.01808,594,3,6
Mo,0.06784,594,3,6
Sb,0.95856,594,3,6
Sn,0.53712,594,3,6
As,0.04016,595,2,6
Cd,0.13552,595,2,6
Co,0.08224,595,2,6
Hg,0.69488,595,2,6
Ni,0.43616,595,2,6
Tl,0.24016,595,2,6
Pb,0.7616,595,2,6
Mo,0.05232,595,2,6
Sb,0.99728000000000006,595,2,6
Sn,0.212,595,2,6
As,0.99552,596,2,6
Cd,0.03552,596,2,6
Co,0.03216,596,2,6
Hg,0.11904000000000001,596,2,6
Ni,0.0848,596,2,6
Tl,0.51984,596,2,6
Pb,0.06624,596,2,6
Mo,0.02336,596,2,6
Sb,0.97904,596,2,6
Sn,0.97776,596,2,6
As,0.20352,597,3,6
Cd,0.02128,597,3,6
Co,0.02256,597,3,6
Hg,0.30144,597,3,6
Ni,0.99952,597,3,6
Tl,0.00928,597,3,6
Pb,0.06944,597,3,6
Mo,0.01104,597,3,6
Sb,0.9448,597,3,6
Sn,0.01024,597,3,6
As,0.05888,598,3,6
Cd,0.01872,598,3,6
Co,0.032,598,3,6
Hg,0.17872,598,3,6
Ni,1,598,3,6
Tl,0.03328,598,3,6
Pb,0.0592,598,3,6
Mo,0.0128,598,3,6
Sb,0.99872,598,3,6
Sn,0.02368,598,3,6
As,0.79344,599,3,6
Cd,0.09408,599,3,6
Co,0.08288,599,3,6
Hg,0.04752,599,3,6
Ni,0.99952,599,3,6
Tl,0.04544,599,3,6
Pb,0.01072,599,3,6
Mo,0.27072,599,3,6
Sb,1,599,3,6
Sn,0.17648,599,3,6
As,0.02016,600,2,6
Cd,0.1024,600,2,6
Co,0.0256,600,2,6
Hg,0.9264,600,2,6
Ni,0.23072,600,2,6
Tl,0.02384,600,2,6
Pb,0.05344,600,2,6
Mo,0.01536,600,2,6
Sb,1,600,2,6
Sn,0.029760000000000002,600,2,6
As,0.02496,601,2,7
Cd,0.01616,601,2,7
Co,0.05936,601,2,7
Hg,0.78288,601,2,7
Ni,0.93728,601,2,7
Tl,0.03536,601,2,7
Pb,0.01792,601,2,7
Mo,0.0112,601,2,7
Sb,0.99632,601,2,7
Sn,0.06192,601,2,7
As,0.03328,602,4,7
Cd,0.66784,602,4,7
Co,0.02464,602,4,7
Hg,0.10032,602,4,7
Ni,0.91488,602,4,7
Tl,0.0144,602,4,7
Pb,0.06544,602,4,7
Mo,0.1768,602,4,7
Sb,0.99952,602,4,7
Sn,0.04896,602,4,7
As,0.00928,603,2,7
Cd,0.01184,603,2,7
Co,0.02096,603,2,7
Hg,0.75584,603,2,7
Ni,0.92912,603,2,7
Tl,0.02016,603,2,7
Pb,0.01024,603,2,7
Mo,0.0176,603,2,7
Sb,0.83536,603,2,7
Sn,0.02048,603,2,7
As,0.02768,604,2,7
Cd,0.05184,604,2,7
Co,0.13104,604,2,7
Hg,0.08512,604,2,7
Ni,0.6208,604,2,7
Tl,0.00928,604,2,7
Pb,0.0208,604,2,7
Mo,0.03648,604,2,7
Sb,0.99776,604,2,7
Sn,0.0104,604,2,7
As,0.02448,605,2,7
Cd,0.012,605,2,7
Co,0.02128,605,2,7
Hg,0.39088,605,2,7
Ni,0.99984,605,2,7
Tl,0.02352,605,2,7
Pb,0.02176,605,2,7
Mo,0.03536,605,2,7
Sb,0.99856,605,2,7
Sn,0.09472,605,2,7
As,0.0304,606,2,7
Cd,0.07312,606,2,7
Co,0.0144,606,2,7
Hg,0.02512,606,2,7
Ni,0.16896,606,2,7
Tl,0.01424,606,2,7
Pb,0.04112,606,2,7
Mo,0.01424,606,2,7
Sb,0.92352,606,2,7
Sn,0.97968,606,2,7
As,0.0424,607,3,7
Cd,0.0112,607,3,7
Co,0.00896,607,3,7
Hg,0.34608,607,3,7
Ni,0.18,607,3,7
Tl,0.00592,607,3,7
Pb,0.00848,607,3,7
Mo,0.60928,607,3,7
Sb,0.99904,607,3,7
Sn,0.00944,607,3,7
As,0.03488,608,3,7
Cd,0.08608,608,3,7
Co,0.07168,608,3,7
Hg,0.1584,608,3,7
Ni,0.98656,608,3,7
Tl,0.01904,608,3,7
Pb,0.00656,608,3,7
Mo,0.05168,608,3,7
Sb,0.07712,608,3,7
Sn,0.13904,608,3,7
As,0.60592,609,2,7
Cd,0.2096,609,2,7
Co,0.0392,609,2,7
Hg,0.99904,609,2,7
Ni,0.35968,609,2,7
Tl,0.53232,609,2,7
Pb,0.23328,609,2,7
Mo,0.13648,609,2,7
Sb,0.97328,609,2,7
Sn,0.10592,609,2,7
As,0.20272,610,2,7
Cd,0.02,610,2,7
Co,0.13888,610,2,7
Hg,0.78448,610,2,7
Ni,0.62848,610,2,7
Tl,0.04272,610,2,7
Pb,0.26096,610,2,7
Mo,0.059520000000000003,610,2,7
Sb,0.83568,610,2,7
Sn,0.05216,610,2,7
As,0.75168,611,3,7
Cd,0.02144,611,3,7
Co,0.03408,611,3,7
Hg,0.01568,611,3,7
Ni,0.95072,611,3,7
Tl,0.08496,611,3,7
Pb,0.05152,611,3,7
Mo,0.016,611,3,7
Sb,0.94176,611,3,7
Sn,0.06464,611,3,7
As,0.01632,612,2,7
Cd,0.30512,612,2,7
Co,0.03648,612,2,7
Hg,0.94304,612,2,7
Ni,0.62096,612,2,7
Tl,0.06768,612,2,7
Pb,0.02416,612,2,7
Mo,0.01424,612,2,7
Sb,0.976,612,2,7
Sn,0.0128,612,2,7
As,0.02528,613,2,7
Cd,0.0216,613,2,7
Co,0.02128,613,2,7
Hg,0.99552,613,2,7
Ni,0.98592,613,2,7
Tl,0.0632,613,2,7
Pb,0.11952,613,2,7
Mo,0.02208,613,2,7
Sb,0.99008,613,2,7
Sn,0.03904,613,2,7
As,0.03968,614,2,7
Cd,0.02768,614,2,7
Co,0.09168,614,2,7
Hg,0.064,614,2,7
Ni,0.15232,614,2,7
Tl,0.02416,614,2,7
Pb,0.24928,614,2,7
Mo,0.0144,614,2,7
Sb,0.99104,614,2,7
Sn,0.06752,614,2,7
As,0.01888,615,2,7
Cd,0.01568,615,2,7
Co,0.0152,615,2,7
Hg,0.03152,615,2,7
Ni,0.2432,615,2,7
Tl,0.01376,615,2,7
Pb,0.0112,615,2,7
Mo,0.0104,615,2,7
Sb,0.99424,615,2,7
Sn,0.10416,615,2,7
As,0.28688,616,2,7
Cd,0.08144,616,2,7
Co,0.0944,616,2,7
Hg,0.09328,616,2,7
Ni,0.64864,616,2,7
Tl,0.04512,616,2,7
Pb,0.06272,616,2,7
Mo,0.04752,616,2,7
Sb,0.9832,616,2,7
Sn,0.08496,616,2,7
As,0.0352,617,4,7
Cd,0.08768,617,4,7
Co,0.08176,617,4,7
Hg,0.72832,617,4,7
Ni,0.99312,617,4,7
Tl,0.0136,617,4,7
Pb,0.08144,617,4,7
Mo,0.03328,617,4,7
Sb,0.99632,617,4,7
Sn,0.12096,617,4,7
As,0.01952,618,3,7
Cd,0.01104,618,3,7
Co,0.01856,618,3,7
Hg,0.6256,618,3,7
Ni,0.72288,618,3,7
Tl,0.052,618,3,7
Pb,0.00992,618,3,7
Mo,0.01296,618,3,7
Sb,0.99952,618,3,7
Sn,0.05024,618,3,7
As,0.05136,619,2,7
Cd,0.0384,619,2,7
Co,0.01792,619,2,7
Hg,0.0536,619,2,7
Ni,0.9704,619,2,7
Tl,0.01552,619,2,7
Pb,0.03424,619,2,7
Mo,0.1488,619,2,7
Sb,0.59792,619,2,7
Sn,0.12816,619,2,7
As,0.00976,620,3,7
Cd,0.01984,620,3,7
