variable,PIP,df,race,trial,case
LBX118LA,0.13488,1,2,2,1
LBXD03LA,0.11088,1,2,2,1
LBXD05LA,0.7112,1,2,2,1
LBXD07LA,0.11712,1,2,2,1
LBXF03LA,0.07072,1,2,2,1
LBXF04LA,0.13744,1,2,2,1
LBXF05LA,0.16896,1,2,2,1
LBXF08LA,0.05856,1,2,2,1
LBX074LA,0.22224,4,3,2,1
LBX099LA,0.27472,4,3,2,1
LBX138LA,0.12384,4,3,2,1
LBX153LA,0.1048,4,3,2,1
LBX170LA,0.35168,4,3,2,1
LBX180LA,0.15328,4,3,2,1
LBX187LA,0.43568,4,3,2,1
LBX194LA,0.23856,4,3,2,1
LBXPCBLA,0.34944,4,3,2,1
LBXHXCLA,0.08048,4,3,2,1
LBX118LA,0.7256,4,3,2,1
LBXD03LA,0.10544,4,3,2,1
LBXD05LA,0.23152,4,3,2,1
LBXD07LA,0.34192,4,3,2,1
LBXF03LA,0.23312,4,3,2,1
LBXF04LA,0.28256,4,3,2,1
LBXF05LA,0.39376,4,3,2,1
LBXF08LA,0.09056,4,3,2,1
LBX074LA,0.50784,3,1,20,1
LBX099LA,0.11152,3,1,20,1
LBX138LA,0.21568,3,1,20,1
LBX153LA,0.1728,3,1,20,1
LBX170LA,0.17104,3,1,20,1
LBX180LA,0.23456,3,1,20,1
LBX187LA,0.59824,3,1,20,1
LBX194LA,0.20128,3,1,20,1
LBXPCBLA,0.12496,3,1,20,1
LBXHXCLA,0.08688,3,1,20,1
LBX118LA,0.8456,3,1,20,1
LBXD03LA,0.12608,3,1,20,1
LBXD05LA,0.55712,3,1,20,1
LBXD07LA,0.13472,3,1,20,1
LBXF03LA,0.09728,3,1,20,1
LBXF04LA,0.16032,3,1,20,1
LBXF05LA,0.25328,3,1,20,1
LBXF08LA,0.0664,3,1,20,1
LBX074LA,0.16304,3,2,20,1
LBX099LA,0.14032,3,2,20,1
LBX138LA,0.13088,3,2,20,1
LBX153LA,0.16672,3,2,20,1
LBX170LA,0.22112,3,2,20,1
LBX180LA,0.16192,3,2,20,1
LBX187LA,0.0952,3,2,20,1
LBX194LA,0.90288,3,2,20,1
LBXPCBLA,0.51216,3,2,20,1
LBXHXCLA,0.23664,3,2,20,1
LBX118LA,0.33856,3,2,20,1
LBXD03LA,0.94976,3,2,20,1
LBXD05LA,0.22816,3,2,20,1
LBXD07LA,0.09056,3,2,20,1
LBXF03LA,0.14016,3,2,20,1
LBXF04LA,0.73568,3,2,20,1
LBXF05LA,0.14624,3,2,20,1
LBXF08LA,0.2016,3,2,20,1
LBX074LA,0.2232,1,3,20,1
LBX099LA,0.09696,1,3,20,1
LBX138LA,0.13504,1,3,20,1
LBX153LA,0.1352,1,3,20,1
LBX170LA,0.18704,1,3,20,1
LBX180LA,0.12576,1,3,20,1
LBX187LA,0.17072,1,3,20,1
LBX194LA,0.19712,1,3,20,1
LBXPCBLA,0.0752,1,3,20,1
LBXHXCLA,0.0984,1,3,20,1
LBX118LA,0.08912,1,3,20,1
LBXD03LA,0.11824,1,3,20,1
LBXD05LA,0.10224,1,3,20,1
LBXD07LA,0.06832,1,3,20,1
LBXF03LA,0.0928,1,3,20,1
LBXF04LA,0.17008,1,3,20,1
LBXF05LA,0.61488,1,3,20,1
LBXF08LA,0.07872,1,3,20,1
LBX074LA,0.64688,2,1,21,1
LBX099LA,0.11184,2,1,21,1
LBX138LA,0.11424,2,1,21,1
LBX153LA,0.17728,2,1,21,1
LBX170LA,0.1016,2,1,21,1
LBX180LA,0.1384,2,1,21,1
LBX187LA,0.36352,2,1,21,1
LBX194LA,0.19168,2,1,21,1
LBXPCBLA,0.2296,2,1,21,1
LBXHXCLA,0.33952,2,1,21,1
LBX118LA,0.13104,2,1,21,1
LBXD03LA,0.10752,2,1,21,1
LBXD05LA,0.73696,2,1,21,1
LBXD07LA,0.2056,2,1,21,1
LBXF03LA,0.06624,2,1,21,1
LBXF04LA,0.0928,2,1,21,1
LBXF05LA,0.136,2,1,21,1
LBXF08LA,0.04352,2,1,21,1
LBX074LA,0.14368,4,2,21,1
LBX099LA,0.16624,4,2,21,1
LBX138LA,0.1048,4,2,21,1
LBX153LA,0.08912,4,2,21,1
LBX170LA,0.05264,4,2,21,1
LBX180LA,0.1192,4,2,21,1
LBX187LA,0.2024,4,2,21,1
LBX194LA,0.22112,4,2,21,1
LBXPCBLA,0.96352,4,2,21,1
LBXHXCLA,0.30048,4,2,21,1
LBX118LA,0.56224,4,2,21,1
LBXD03LA,0.14512,4,2,21,1
LBXD05LA,0.13168,4,2,21,1
LBXD07LA,0.10544,4,2,21,1
LBXF03LA,0.036,4,2,21,1
LBXF04LA,0.029760000000000002,4,2,21,1
LBXF05LA,0.02544,4,2,21,1
LBXF08LA,0.12416,4,2,21,1
LBX074LA,0.34208,1,3,21,1
LBX099LA,0.18528,1,3,21,1
LBX138LA,0.19536,1,3,21,1
LBX153LA,0.20192,1,3,21,1
LBX170LA,0.22976,1,3,21,1
LBX180LA,0.14272,1,3,21,1
LBX187LA,0.09248,1,3,21,1
LBX194LA,0.14496,1,3,21,1
LBXPCBLA,0.07056,1,3,21,1
LBXHXCLA,0.18656,1,3,21,1
LBX118LA,0.13344,1,3,21,1
LBXD03LA,0.0944,1,3,21,1
LBXD05LA,0.43328,1,3,21,1
LBXD07LA,0.6088,1,3,21,1
LBXF03LA,0.08416,1,3,21,1
LBXF04LA,0.08864,1,3,21,1
LBXF05LA,0.07552,1,3,21,1
LBXF08LA,0.08512,1,3,21,1
LBX074LA,0.09248,1,1,22,1
LBX099LA,0.06928,1,1,22,1
LBX138LA,0.20112,1,1,22,1
LBX153LA,0.19104,1,1,22,1
LBX170LA,0.13152,1,1,22,1
LBX180LA,0.17392,1,1,22,1
LBX187LA,0.12896,1,1,22,1
LBX194LA,0.7856,1,1,22,1
LBXPCBLA,0.05472,1,1,22,1
LBXHXCLA,0.136,1,1,22,1
LBX118LA,0.08912,1,1,22,1
LBXD03LA,0.32848,1,1,22,1
LBXD05LA,0.07008,1,1,22,1
LBXD07LA,0.08496,1,1,22,1
LBXF03LA,0.15216,1,1,22,1
LBXF04LA,0.1792,1,1,22,1
LBXF05LA,0.19776,1,1,22,1
LBXF08LA,0.05616,1,1,22,1
LBX074LA,0.30096,2,2,22,1
LBX099LA,0.35856,2,2,22,1
LBX138LA,0.2096,2,2,22,1
LBX153LA,0.22592,2,2,22,1
LBX170LA,0.27808,2,2,22,1
LBX180LA,0.268,2,2,22,1
LBX187LA,0.20928,2,2,22,1
LBX194LA,0.8104,2,2,22,1
LBXPCBLA,0.36064,2,2,22,1
LBXHXCLA,0.12736,2,2,22,1
LBX118LA,0.44256,2,2,22,1
LBXD03LA,0.124,2,2,22,1
LBXD05LA,0.77312,2,2,22,1
LBXD07LA,0.6096,2,2,22,1
LBXF03LA,0.10672,2,2,22,1
LBXF04LA,0.97888,2,2,22,1
LBXF05LA,0.19472,2,2,22,1
LBXF08LA,0.13664,2,2,22,1
LBX074LA,0.09408,4,3,22,1
LBX099LA,0.07728,4,3,22,1
LBX138LA,0.04032,4,3,22,1
LBX153LA,0.06096,4,3,22,1
LBX170LA,0.04944,4,3,22,1
LBX180LA,0.1032,4,3,22,1
LBX187LA,0.19792,4,3,22,1
LBX194LA,0.24016,4,3,22,1
LBXPCBLA,0.42544,4,3,22,1
LBXHXCLA,0.32016,4,3,22,1
LBX118LA,0.20704,4,3,22,1
LBXD03LA,0.31056,4,3,22,1
LBXD05LA,0.0688,4,3,22,1
LBXD07LA,0.02704,4,3,22,1
LBXF03LA,0.11088,4,3,22,1
LBXF04LA,0.32208,4,3,22,1
LBXF05LA,0.12544,4,3,22,1
LBXF08LA,0.99568,4,3,22,1
LBX074LA,0.57856,1,1,23,1
LBX099LA,0.13728,1,1,23,1
LBX138LA,0.16048,1,1,23,1
LBX153LA,0.2072,1,1,23,1
LBX170LA,0.28608,1,1,23,1
LBX180LA,0.14032,1,1,23,1
LBX187LA,0.1896,1,1,23,1
LBX194LA,0.62064,1,1,23,1
LBXPCBLA,0.52064,1,1,23,1
LBXHXCLA,0.16736,1,1,23,1
LBX118LA,0.20928,1,1,23,1
LBXD03LA,0.11744,1,1,23,1
LBXD05LA,0.74992,1,1,23,1
LBXD07LA,0.17472,1,1,23,1
LBXF03LA,0.32864,1,1,23,1
LBXF04LA,0.08544,1,1,23,1
LBXF05LA,0.1232,1,1,23,1
LBXF08LA,0.05328,1,1,23,1
LBX074LA,0.10896,2,2,23,1
LBX099LA,0.09888,2,2,23,1
LBX138LA,0.57056,2,2,23,1
LBX153LA,0.20784,2,2,23,1
LBX170LA,0.15536,2,2,23,1
LBX180LA,0.3384,2,2,23,1
LBX187LA,0.164,2,2,23,1
LBX194LA,0.53344,2,2,23,1
LBXPCBLA,0.04576,2,2,23,1
LBXHXCLA,0.31568,2,2,23,1
LBX118LA,0.08624,2,2,23,1
LBXD03LA,0.07584,2,2,23,1
LBXD05LA,0.73936,2,2,23,1
LBXD07LA,0.32592,2,2,23,1
LBXF03LA,0.17808,2,2,23,1
LBXF04LA,0.98864,2,2,23,1
LBXF05LA,0.05504,2,2,23,1
LBXF08LA,0.08032,2,2,23,1
LBX074LA,0.17232,3,3,23,1
LBX099LA,0.06672,3,3,23,1
LBX138LA,0.11008,3,3,23,1
LBX153LA,0.15456,3,3,23,1
LBX170LA,0.20992,3,3,23,1
LBX180LA,0.136,3,3,23,1
LBX187LA,0.18656,3,3,23,1
LBX194LA,0.49808,3,3,23,1
LBXPCBLA,0.8024,3,3,23,1
LBXHXCLA,0.11056,3,3,23,1
LBX118LA,0.18656,3,3,23,1
LBXD03LA,0.55584,3,3,23,1
LBXD05LA,0.08496,3,3,23,1
LBXD07LA,0.04144,3,3,23,1
LBXF03LA,0.10224,3,3,23,1
LBXF04LA,0.80896,3,3,23,1
LBXF05LA,0.06848,3,3,23,1
LBXF08LA,0.0576,3,3,23,1
LBX074LA,0.6896,2,1,24,1
LBX099LA,0.10848,2,1,24,1
LBX138LA,0.09904,2,1,24,1
LBX153LA,0.11984,2,1,24,1
LBX170LA,0.08752,2,1,24,1
LBX180LA,0.096,2,1,24,1
LBX187LA,0.16976,2,1,24,1
LBX194LA,0.17712,2,1,24,1
LBXPCBLA,0.20272,2,1,24,1
LBXHXCLA,0.08496,2,1,24,1
LBX118LA,0.37088,2,1,24,1
LBXD03LA,0.07312,2,1,24,1
LBXD05LA,0.04672,2,1,24,1
LBXD07LA,0.04768,2,1,24,1
LBXF03LA,0.05232,2,1,24,1
LBXF04LA,0.79664,2,1,24,1
LBXF05LA,0.09968,2,1,24,1
LBXF08LA,0.03568,2,1,24,1
LBX074LA,0.07392,4,2,24,1
LBX099LA,0.0608,4,2,24,1
LBX138LA,0.13392,4,2,24,1
LBX153LA,0.12112,4,2,24,1
LBX170LA,0.1232,4,2,24,1
LBX180LA,0.18608,4,2,24,1
LBX187LA,0.17792,4,2,24,1
LBX194LA,0.25552,4,2,24,1
LBXPCBLA,0.05456,4,2,24,1
LBXHXCLA,0.42112,4,2,24,1
LBX118LA,0.08224,4,2,24,1
LBXD03LA,0.03808,4,2,24,1
LBXD05LA,0.49168,4,2,24,1
LBXD07LA,0.94768,4,2,24,1
LBXF03LA,0.03376,4,2,24,1
LBXF04LA,0.19216,4,2,24,1
LBXF05LA,0.48192,4,2,24,1
LBXF08LA,0.0368,4,2,24,1
LBX074LA,0.9968,2,3,24,1
LBX099LA,0.13984,2,3,24,1
LBX138LA,0.18128,2,3,24,1
LBX153LA,0.62992,2,3,24,1
LBX170LA,0.25232,2,3,24,1
LBX180LA,0.28528,2,3,24,1
LBX187LA,0.8528,2,3,24,1
LBX194LA,0.32992,2,3,24,1
LBXPCBLA,0.10864,2,3,24,1
LBXHXCLA,0.22576,2,3,24,1
LBX118LA,0.10432,2,3,24,1
LBXD03LA,0.34224,2,3,24,1
LBXD05LA,0.17664,2,3,24,1
LBXD07LA,0.40064,2,3,24,1
LBXF03LA,0.1672,2,3,24,1
LBXF04LA,0.16576,2,3,24,1
LBXF05LA,0.1536,2,3,24,1
LBXF08LA,0.05024,2,3,24,1
LBX074LA,0.07904,3,1,25,1
LBX099LA,0.10032,3,1,25,1
LBX138LA,0.14256,3,1,25,1
LBX153LA,0.23568,3,1,25,1
LBX170LA,0.2696,3,1,25,1
LBX180LA,0.61088,3,1,25,1
LBX187LA,0.12832,3,1,25,1
LBX194LA,0.61152,3,1,25,1
LBXPCBLA,0.61456,3,1,25,1
LBXHXCLA,0.14464,3,1,25,1
LBX118LA,0.18384,3,1,25,1
LBXD03LA,0.21392,3,1,25,1
LBXD05LA,0.8456,3,1,25,1
LBXD07LA,0.1392,3,1,25,1
LBXF03LA,0.44544,3,1,25,1
LBXF04LA,0.49856,3,1,25,1
LBXF05LA,0.38512,3,1,25,1
LBXF08LA,0.0776,3,1,25,1
LBX074LA,0.93776,1,2,25,1
LBX099LA,0.1304,1,2,25,1
LBX138LA,0.1488,1,2,25,1
LBX153LA,0.22576,1,2,25,1
LBX170LA,0.18096,1,2,25,1
LBX180LA,0.22144,1,2,25,1
LBX187LA,0.23072,1,2,25,1
LBX194LA,0.27248,1,2,25,1
LBXPCBLA,0.06912,1,2,25,1
LBXHXCLA,0.1824,1,2,25,1
LBX118LA,0.14544,1,2,25,1
LBXD03LA,0.10112,1,2,25,1
LBXD05LA,0.48896,1,2,25,1
LBXD07LA,0.23056,1,2,25,1
LBXF03LA,0.13376,1,2,25,1
LBXF04LA,0.11504,1,2,25,1
LBXF05LA,0.12592,1,2,25,1
LBXF08LA,0.07104,1,2,25,1
LBX074LA,0.064,3,3,25,1
LBX099LA,0.18944,3,3,25,1
LBX138LA,0.20112,3,3,25,1
LBX153LA,0.14336,3,3,25,1
LBX170LA,0.12384,3,3,25,1
LBX180LA,0.08064,3,3,25,1
LBX187LA,0.29424,3,3,25,1
LBX194LA,0.7464,3,3,25,1
LBXPCBLA,0.04656,3,3,25,1
LBXHXCLA,0.1376,3,3,25,1
LBX118LA,0.12512,3,3,25,1
LBXD03LA,0.0672,3,3,25,1
LBXD05LA,0.82256,3,3,25,1
LBXD07LA,0.12432,3,3,25,1
LBXF03LA,0.10176,3,3,25,1
LBXF04LA,0.22576,3,3,25,1
LBXF05LA,0.06528,3,3,25,1
LBXF08LA,0.19024,3,3,25,1
LBX074LA,0.1904,4,1,26,1
LBX099LA,0.17264,4,1,26,1
LBX138LA,0.164,4,1,26,1
LBX153LA,0.18352,4,1,26,1
LBX170LA,0.16096,4,1,26,1
LBX180LA,0.60976,4,1,26,1
LBX187LA,0.0896,4,1,26,1
LBX194LA,0.10768,4,1,26,1
LBXPCBLA,0.11264,4,1,26,1
LBXHXCLA,0.29792,4,1,26,1
LBX118LA,0.12224,4,1,26,1
LBXD03LA,0.11232,4,1,26,1
LBXD05LA,0.14448,4,1,26,1
LBXD07LA,0.42992,4,1,26,1
LBXF03LA,0.4864,4,1,26,1
LBXF04LA,0.19168,4,1,26,1
LBXF05LA,0.11872,4,1,26,1
LBXF08LA,0.04832,4,1,26,1
LBX074LA,0.67648,3,2,26,1
LBX099LA,0.07616,3,2,26,1
LBX138LA,0.30368,3,2,26,1
LBX153LA,0.11936,3,2,26,1
LBX170LA,0.19216,3,2,26,1
LBX180LA,0.07552,3,2,26,1
LBX187LA,0.21216,3,2,26,1
LBX194LA,0.20064,3,2,26,1
LBXPCBLA,0.15872,3,2,26,1
LBXHXCLA,0.08144,3,2,26,1
LBX118LA,0.14256,3,2,26,1
LBXD03LA,0.136,3,2,26,1
LBXD05LA,0.39648,3,2,26,1
LBXD07LA,0.12096,3,2,26,1
LBXF03LA,0.06192,3,2,26,1
LBXF04LA,0.99872,3,2,26,1
LBXF05LA,0.1608,3,2,26,1
LBXF08LA,0.05904,3,2,26,1
LBX074LA,0.37792,1,3,26,1
LBX099LA,0.34256,1,3,26,1
LBX138LA,0.22128,1,3,26,1
LBX153LA,0.2024,1,3,26,1
LBX170LA,0.14656,1,3,26,1
LBX180LA,0.15792,1,3,26,1
LBX187LA,0.16976,1,3,26,1
LBX194LA,0.10896,1,3,26,1
LBXPCBLA,0.17344,1,3,26,1
LBXHXCLA,0.19904,1,3,26,1
LBX118LA,0.19248,1,3,26,1
LBXD03LA,0.19904,1,3,26,1
LBXD05LA,0.4528,1,3,26,1
LBXD07LA,0.37088,1,3,26,1
LBXF03LA,0.12448,1,3,26,1
LBXF04LA,0.18864,1,3,26,1
LBXF05LA,0.08624,1,3,26,1
LBXF08LA,0.1192,1,3,26,1
LBX074LA,0.22384,1,1,27,1
LBX099LA,0.0768,1,1,27,1
LBX138LA,0.09776,1,1,27,1
LBX153LA,0.10432,1,1,27,1
LBX170LA,0.1336,1,1,27,1
LBX180LA,0.14592,1,1,27,1
LBX187LA,0.1216,1,1,27,1
LBX194LA,0.1152,1,1,27,1
LBXPCBLA,0.14224,1,1,27,1
LBXHXCLA,0.15232,1,1,27,1
LBX118LA,0.11504,1,1,27,1
LBXD03LA,0.10624,1,1,27,1
LBXD05LA,0.17616,1,1,27,1
LBXD07LA,0.78128,1,1,27,1
LBXF03LA,0.08192,1,1,27,1
LBXF04LA,0.13728,1,1,27,1
LBXF05LA,0.11072,1,1,27,1
LBXF08LA,0.40992,1,1,27,1
LBX074LA,0.65056,2,2,27,1
LBX099LA,0.23488,2,2,27,1
LBX138LA,0.07504,2,2,27,1
LBX153LA,0.09248,2,2,27,1
LBX170LA,0.16448,2,2,27,1
LBX180LA,0.1216,2,2,27,1
LBX187LA,0.0952,2,2,27,1
LBX194LA,0.24112,2,2,27,1
LBXPCBLA,0.048,2,2,27,1
LBXHXCLA,0.0688,2,2,27,1
LBX118LA,0.23408,2,2,27,1
LBXD03LA,0.23392,2,2,27,1
LBXD05LA,0.26992,2,2,27,1
LBXD07LA,0.0608,2,2,27,1
LBXF03LA,0.12432,2,2,27,1
LBXF04LA,0.82752,2,2,27,1
LBXF05LA,0.10976,2,2,27,1
LBXF08LA,0.08368,2,2,27,1
LBX074LA,0.49888,1,3,27,1
LBX099LA,0.17184,1,3,27,1
LBX138LA,0.19136,1,3,27,1
LBX153LA,0.30928,1,3,27,1
LBX170LA,0.28432,1,3,27,1
LBX180LA,0.30448,1,3,27,1
LBX187LA,0.2592,1,3,27,1
LBX194LA,0.12432,1,3,27,1
LBXPCBLA,0.08656,1,3,27,1
LBXHXCLA,0.23376,1,3,27,1
LBX118LA,0.18928,1,3,27,1
LBXD03LA,0.224,1,3,27,1
LBXD05LA,0.98336,1,3,27,1
LBXD07LA,0.10736,1,3,27,1
LBXF03LA,0.12672,1,3,27,1
LBXF04LA,0.12848,1,3,27,1
LBXF05LA,0.09984,1,3,27,1
LBXF08LA,0.064,1,3,27,1
LBX074LA,0.60752,1,1,28,1
LBX099LA,0.1344,1,1,28,1
LBX138LA,0.26304,1,1,28,1
LBX153LA,0.208,1,1,28,1
LBX170LA,0.18416,1,1,28,1
LBX180LA,0.14432,1,1,28,1
LBX187LA,0.21696,1,1,28,1
LBX194LA,0.57728,1,1,28,1
LBXPCBLA,0.356,1,1,28,1
LBXHXCLA,0.10688,1,1,28,1
LBX118LA,0.19296,1,1,28,1
LBXD03LA,0.14016,1,1,28,1
LBXD05LA,0.76784,1,1,28,1
LBXD07LA,0.17872,1,1,28,1
LBXF03LA,0.11312,1,1,28,1
LBXF04LA,0.22144,1,1,28,1
LBXF05LA,0.11712,1,1,28,1
LBXF08LA,0.08032,1,1,28,1
LBX074LA,0.37184,2,2,28,1
LBX099LA,0.1368,2,2,28,1
LBX138LA,0.25824,2,2,28,1
LBX153LA,0.21952,2,2,28,1
LBX170LA,0.61248,2,2,28,1
LBX180LA,0.23184,2,2,28,1
LBX187LA,0.17536,2,2,28,1
LBX194LA,0.16352,2,2,28,1
LBXPCBLA,0.43424,2,2,28,1
LBXHXCLA,0.2432,2,2,28,1
LBX118LA,0.31392,2,2,28,1
LBXD03LA,0.15232,2,2,28,1
LBXD05LA,0.8176,2,2,28,1
LBXD07LA,0.23888,2,2,28,1
LBXF03LA,0.09872,2,2,28,1
LBXF04LA,0.86336,2,2,28,1
LBXF05LA,0.16064,2,2,28,1
LBXF08LA,0.31312,2,2,28,1
LBX074LA,0.09584,1,3,28,1
LBX099LA,0.11008,1,3,28,1
LBX138LA,0.22032,1,3,28,1
LBX153LA,0.16176,1,3,28,1
LBX170LA,0.16304,1,3,28,1
LBX180LA,0.15328,1,3,28,1
LBX187LA,0.25072,1,3,28,1
LBX194LA,0.84176,1,3,28,1
LBXPCBLA,0.0704,1,3,28,1
LBXHXCLA,0.15072,1,3,28,1
LBX118LA,0.09296,1,3,28,1
LBXD03LA,0.11072,1,3,28,1
LBXD05LA,0.18832,1,3,28,1
LBXD07LA,0.09728,1,3,28,1
LBXF03LA,0.07504,1,3,28,1
LBXF04LA,0.0928,1,3,28,1
LBXF05LA,0.07392,1,3,28,1
LBXF08LA,0.08416,1,3,28,1
LBX074LA,0.036,3,1,29,1
LBX099LA,0.1792,3,1,29,1
LBX138LA,0.22528,3,1,29,1
LBX153LA,0.25792,3,1,29,1
LBX170LA,0.42736,3,1,29,1
LBX180LA,0.32736,3,1,29,1
LBX187LA,0.11056,3,1,29,1
LBX194LA,0.12464,3,1,29,1
LBXPCBLA,0.01552,3,1,29,1
LBXHXCLA,0.20448,3,1,29,1
LBX118LA,0.05168,3,1,29,1
LBXD03LA,0.38608,3,1,29,1
LBXD05LA,0.05968,3,1,29,1
LBXD07LA,0.8904,3,1,29,1
LBXF03LA,0.02592,3,1,29,1
LBXF04LA,0.04976,3,1,29,1
LBXF05LA,0.03472,3,1,29,1
LBXF08LA,0.84752,3,1,29,1
LBX074LA,0.11728,4,2,29,1
LBX099LA,0.0872,4,2,29,1
LBX138LA,0.1152,4,2,29,1
LBX153LA,0.1608,4,2,29,1
LBX170LA,0.09408,4,2,29,1
LBX180LA,0.18432,4,2,29,1
LBX187LA,0.07344,4,2,29,1
LBX194LA,0.9368,4,2,29,1
LBXPCBLA,0.1032,4,2,29,1
LBXHXCLA,0.04864,4,2,29,1
LBX118LA,0.24,4,2,29,1
LBXD03LA,0.08992,4,2,29,1
LBXD05LA,0.93488,4,2,29,1
LBXD07LA,0.484,4,2,29,1
LBXF03LA,0.05712,4,2,29,1
LBXF04LA,0.20352,4,2,29,1
LBXF05LA,0.11824,4,2,29,1
LBXF08LA,0.13424,4,2,29,1
LBX074LA,0.0816,4,3,29,1
LBX099LA,0.06448,4,3,29,1
LBX138LA,0.1064,4,3,29,1
LBX153LA,0.16976,4,3,29,1
LBX170LA,0.13136,4,3,29,1
LBX180LA,0.26624,4,3,29,1
LBX187LA,0.16912,4,3,29,1
LBX194LA,0.3648,4,3,29,1
LBXPCBLA,0.1392,4,3,29,1
LBXHXCLA,0.30384,4,3,29,1
LBX118LA,0.83536,4,3,29,1
LBXD03LA,0.0992,4,3,29,1
LBXD05LA,0.796,4,3,29,1
LBXD07LA,0.6432,4,3,29,1
LBXF03LA,0.1152,4,3,29,1
LBXF04LA,0.09312,4,3,29,1
LBXF05LA,0.16304,4,3,29,1
LBXF08LA,0.11552,4,3,29,1
LBX074LA,0.25968,1,1,3,1
LBX099LA,0.18672,1,1,3,1
LBX138LA,0.17184,1,1,3,1
LBX153LA,0.12528,1,1,3,1
LBX170LA,0.24608,1,1,3,1
LBX180LA,0.25472,1,1,3,1
LBX187LA,0.10192,1,1,3,1
LBX194LA,0.22032,1,1,3,1
LBXPCBLA,0.05296,1,1,3,1
LBXHXCLA,0.0736,1,1,3,1
LBX118LA,0.55552,1,1,3,1
LBXD03LA,0.13888,1,1,3,1
LBXD05LA,0.07168,1,1,3,1
LBXD07LA,0.29056,1,1,3,1
LBXF03LA,0.16752,1,1,3,1
LBXF04LA,0.09344,1,1,3,1
LBXF05LA,0.06656,1,1,3,1
LBXF08LA,0.10048,1,1,3,1
LBX074LA,0.10592,2,2,3,1
LBX099LA,0.076,2,2,3,1
LBX138LA,0.14304,2,2,3,1
LBX153LA,0.1632,2,2,3,1
LBX170LA,0.1304,2,2,3,1
LBX180LA,0.23568,2,2,3,1
LBX187LA,0.1952,2,2,3,1
LBX194LA,0.80592,2,2,3,1
LBXPCBLA,0.11936,2,2,3,1
LBXHXCLA,0.0616,2,2,3,1
LBX118LA,0.90416,2,2,3,1
LBXD03LA,0.0992,2,2,3,1
LBXD05LA,0.96208,2,2,3,1
LBXD07LA,0.09424,2,2,3,1
LBXF03LA,0.05488,2,2,3,1
LBXF04LA,0.0704,2,2,3,1
LBXF05LA,0.04176,2,2,3,1
LBXF08LA,0.2488,2,2,3,1
LBX074LA,0.18944,2,3,3,1
LBX099LA,0.1312,2,3,3,1
LBX138LA,0.19664,2,3,3,1
LBX153LA,0.24048,2,3,3,1
LBX170LA,0.528,2,3,3,1
LBX180LA,0.72496,2,3,3,1
LBX187LA,0.43376,2,3,3,1
LBX194LA,0.22784,2,3,3,1
LBXPCBLA,0.55088,2,3,3,1
LBXHXCLA,0.08752,2,3,3,1
LBX118LA,0.33792,2,3,3,1
LBXD03LA,0.0888,2,3,3,1
LBXD05LA,0.57744,2,3,3,1
LBXD07LA,0.12752,2,3,3,1
LBXF03LA,0.12848,2,3,3,1
LBXF04LA,0.91264,2,3,3,1
LBXF05LA,0.148,2,3,3,1
LBXF08LA,0.0568,2,3,3,1
LBX074LA,0.21792,3,1,30,1
LBX099LA,0.20192,3,1,30,1
LBX138LA,0.16624,3,1,30,1
LBX153LA,0.12512,3,1,30,1
LBX170LA,0.11968,3,1,30,1
LBX180LA,0.12416,3,1,30,1
LBX187LA,0.20608,3,1,30,1
LBX194LA,0.32912,3,1,30,1
LBXPCBLA,0.33856,3,1,30,1
LBXHXCLA,0.11264,3,1,30,1
LBX118LA,0.94304,3,1,30,1
LBXD03LA,0.1888,3,1,30,1
LBXD05LA,0.544,3,1,30,1
LBXD07LA,0.33072,3,1,30,1
LBXF03LA,0.40384,3,1,30,1
LBXF04LA,0.86176,3,1,30,1
LBXF05LA,0.20208,3,1,30,1
LBXF08LA,0.16032,3,1,30,1
LBX074LA,0.48624,3,2,30,1
LBX099LA,0.06192,3,2,30,1
LBX138LA,0.18448,3,2,30,1
LBX153LA,0.20144,3,2,30,1
LBX170LA,0.1152,3,2,30,1
LBX180LA,0.42912,3,2,30,1
LBX187LA,0.1232,3,2,30,1
LBX194LA,0.34304,3,2,30,1
LBXPCBLA,0.05744,3,2,30,1
LBXHXCLA,0.05968,3,2,30,1
LBX118LA,0.816,3,2,30,1
LBXD03LA,0.21008,3,2,30,1
LBXD05LA,0.11072,3,2,30,1
LBXD07LA,0.09504,3,2,30,1
LBXF03LA,0.42688,3,2,30,1
LBXF04LA,0.2912,3,2,30,1
LBXF05LA,0.03648,3,2,30,1
LBXF08LA,0.01232,3,2,30,1
LBX074LA,0.11584,2,3,30,1
LBX099LA,0.11888,2,3,30,1
LBX138LA,0.24752,2,3,30,1
LBX153LA,0.34272,2,3,30,1
LBX170LA,0.16,2,3,30,1
LBX180LA,0.20992,2,3,30,1
LBX187LA,0.14416,2,3,30,1
LBX194LA,0.10736,2,3,30,1
LBXPCBLA,0.06384,2,3,30,1
LBXHXCLA,0.13328,2,3,30,1
LBX118LA,0.1864,2,3,30,1
LBXD03LA,0.25056,2,3,30,1
LBXD05LA,0.15056,2,3,30,1
LBXD07LA,0.3944,2,3,30,1
LBXF03LA,0.06704,2,3,30,1
LBXF04LA,0.85808,2,3,30,1
LBXF05LA,0.12304,2,3,30,1
LBXF08LA,0.60272,2,3,30,1
LBX074LA,0.23248,1,1,31,1
LBX099LA,0.11712,1,1,31,1
LBX138LA,0.16352,1,1,31,1
LBX153LA,0.1552,1,1,31,1
LBX170LA,0.23744,1,1,31,1
